item_id,order_id,product_id,product_name,sku_id,sku_name,quantity,unit_price,discount_amount,actual_amount,created_at
3661,869213696532,102,热卖耐克 拉力带,102,,3,976.27,0.00,2928.81,2025-10-27 12:22:07.499656
3662,869213696532,45,热卖美的 刀具,45,,2,304.00,0.00,608.00,2025-10-27 12:22:07.499656
3663,869213696532,143,经典戴森 洗衣机,143,,2,526.38,0.00,1052.76,2025-10-27 12:22:07.499656
3664,869213696532,136,热卖耐克 健身鞋,136,,1,980.07,245.02,980.07,2025-10-27 12:22:07.499656
3665,453381013418,188,精选戴森 洗衣机,188,,1,4161.05,734.30,4161.05,2025-11-05 23:00:24.499656
3666,967278751087,114,新款完美日记 中性香水,114,,3,33.03,0.00,99.09,2026-01-16 19:21:41.499656
3667,967278751087,3,热卖戴森 电视,3,,1,431.47,0.00,431.47,2026-01-16 19:21:41.499656
3668,967278751087,131,优质安踏 哑铃,131,,1,341.91,17.99,341.91,2026-01-16 19:21:41.499656
3669,971803869546,106,优质GXG 上衣,106,,3,93.52,49.50,280.56,2025-12-24 19:21:31.499656
3670,512323041653,154,热卖蒙牛 咖啡,154,,1,229.16,25.46,229.16,2026-01-12 21:28:57.499656
3671,148112685990,185,优质波司登 外套,185,,3,2113.11,0.00,6339.33,2026-01-21 20:22:04.499656
3672,148112685990,70,经典ZARA 裤子,70,,1,29.21,0.00,29.21,2026-01-21 20:22:04.499656
3673,148112685990,6,优质巴拉巴拉 儿童奶粉,6,,2,719.61,75.74,1439.22,2026-01-21 20:22:04.499656
3674,148112685990,167,时尚H&M 衬衫,167,,1,7214.69,379.72,7214.69,2026-01-21 20:22:04.499656
3675,148112685990,133,热卖好孩子 益智玩具,133,,3,206.67,155.01,620.01,2026-01-21 20:22:04.499656
3676,545180677257,110,热卖海澜之家 裤子,110,,1,161.03,0.00,161.03,2025-10-31 04:46:42.499656
3677,821423463957,181,限定UR 套装,181,,1,366.55,0.00,366.55,2025-12-16 16:00:55.499656
3678,821423463957,50,时尚vivo 手机壳,50,,1,60.24,6.69,60.24,2025-12-16 16:00:55.499656
3679,821423463957,40,新款耐克 睡袋,40,,1,159.15,0.00,159.15,2025-12-16 16:00:55.499656
3680,821423463957,32,时尚OPPO 智能手表,32,,1,1063.53,118.17,1063.53,2025-12-16 16:00:55.499656
3681,821423463957,67,限定伊利 大米,67,,3,274.90,91.62,824.70,2025-12-16 16:00:55.499656
3682,475312672178,45,热卖美的 刀具,45,,1,288.80,15.20,288.80,2026-01-07 11:31:39.499656
3683,475312672178,110,热卖海澜之家 裤子,110,,2,144.93,32.20,289.86,2026-01-07 11:31:39.499656
3684,818362056895,160,时尚阿迪达斯 运动裤,160,,1,1448.87,0.00,1448.87,2026-01-21 02:47:22.499656
3685,818362056895,2,热卖完美日记 女士香水,2,,3,1215.79,643.65,3647.37,2026-01-21 02:47:22.499656
3686,818362056895,4,优质好孩子 婴儿纸尿裤,4,,3,6254.66,987.57,18763.98,2026-01-21 02:47:22.499656
3687,818362056895,136,热卖耐克 健身鞋,136,,2,1041.33,367.52,2082.66,2026-01-21 02:47:22.499656
3688,818362056895,102,热卖耐克 拉力带,102,,1,976.27,0.00,976.27,2026-01-21 02:47:22.499656
3689,735223727651,4,优质好孩子 婴儿纸尿裤,4,,1,6254.66,329.19,6254.66,2026-01-22 08:06:00.499656
3690,691266240595,79,限定安踏 运动T恤,79,,1,48.70,0.00,48.70,2025-12-27 15:38:08.499656
3691,691266240595,98,时尚欧莱雅 中性香水,98,,1,5675.20,0.00,5675.20,2025-12-27 15:38:08.499656
3692,691266240595,82,经典耐克 睡袋,82,,1,45.59,2.40,45.59,2025-12-27 15:38:08.499656
3693,691266240595,63,时尚洽洽 调味品,63,,1,262.60,0.00,262.60,2025-12-27 15:38:08.499656
3694,691266240595,200,精选苏泊尔 衣架,200,,1,51.77,0.00,51.77,2025-12-27 15:38:08.499656
3695,718711811367,70,经典ZARA 裤子,70,,2,29.21,0.00,58.42,2025-12-08 18:42:52.499656
3696,718711811367,123,限定格力 吹风机,123,,1,71.61,3.77,71.61,2025-12-08 18:42:52.499656
3697,717151316000,2,热卖完美日记 女士香水,2,,1,1358.82,71.52,1358.82,2025-11-06 08:05:58.499656
3698,772278054432,29,精选帮宝适 孕妇奶粉,29,,1,1759.96,195.55,1759.96,2025-12-05 21:00:16.499656
3699,772278054432,174,精选珀莱雅 洗发水,174,,3,574.55,90.72,1723.65,2025-12-05 21:00:16.499656
3700,802539023640,18,精选好孩子 益智玩具,18,,1,796.25,140.52,796.25,2026-01-13 12:55:14.499656
3701,802539023640,47,优质珀莱雅 精华,47,,1,27.08,1.42,27.08,2026-01-13 12:55:14.499656
3702,122106522850,51,优质UR T恤,51,,1,1154.10,0.00,1154.10,2025-12-21 22:21:48.499656
3703,122106522850,12,时尚统一 水果,12,,1,7518.84,0.00,7518.84,2025-12-21 22:21:48.499656
3704,122106522850,4,优质好孩子 婴儿纸尿裤,4,,1,5596.27,987.58,5596.27,2025-12-21 22:21:48.499656
3705,122106522850,98,时尚欧莱雅 中性香水,98,,3,4540.16,3405.12,13620.48,2025-12-21 22:21:48.499656
3706,798555952420,137,蒙牛 水果,137,,1,4985.30,879.76,4985.30,2025-12-16 17:50:46.499656
3707,798555952420,18,精选好孩子 益智玩具,18,,1,936.77,0.00,936.77,2025-12-16 17:50:46.499656
3708,798555952420,30,时尚SK-II 粉底,30,,2,3813.43,1345.92,7626.86,2025-12-16 17:50:46.499656
3709,798555952420,12,时尚统一 水果,12,,3,7142.90,1127.82,21428.70,2025-12-16 17:50:46.499656
3710,874764678178,40,新款耐克 睡袋,40,,2,159.15,0.00,318.30,2025-11-15 12:56:58.499656
3711,770883119003,150,新款美的 消毒柜,150,,1,1288.78,0.00,1288.78,2025-11-30 21:08:52.499656
3712,770883119003,80,限定格力 油烟机,80,,1,4502.64,794.58,4502.64,2025-11-30 21:08:52.499656
3713,788266947547,40,新款耐克 睡袋,40,,1,135.28,23.87,135.28,2026-01-24 18:42:03.499656
3714,988351596358,109,百草味 肉类,109,,2,359.20,0.00,718.40,2025-11-09 09:09:54.499656
3715,988351596358,177,精选森马 套装,177,,2,60.76,13.50,121.52,2025-11-09 09:09:54.499656
3716,912760720366,6,优质巴拉巴拉 儿童奶粉,6,,1,757.48,0.00,757.48,2025-11-01 14:09:03.499656
3717,912760720366,61,优质蒙牛 大米,61,,2,3489.95,775.54,6979.90,2025-11-01 14:09:03.499656
3718,912760720366,191,新款蒙牛 碳酸饮料,191,,1,30.35,1.60,30.35,2025-11-01 14:09:03.499656
3719,653328415233,75,美的 垃圾袋,75,,1,4368.89,0.00,4368.89,2026-01-06 12:27:41.499656
3720,613641076906,59,优质戴森 冰箱,59,,2,50.12,0.00,100.24,2025-12-08 00:39:41.499656
3721,338444216055,133,热卖好孩子 益智玩具,133,,2,245.42,25.84,490.84,2025-10-30 11:39:07.499656
3722,338444216055,50,时尚vivo 手机壳,50,,1,66.93,0.00,66.93,2025-10-30 11:39:07.499656
3723,825792556212,36,优质阿迪达斯 篮球鞋,36,,1,3803.46,200.18,3803.46,2025-12-23 08:30:25.499656
3724,825792556212,102,热卖耐克 拉力带,102,,2,976.27,0.00,1952.54,2025-12-23 08:30:25.499656
3725,825792556212,50,时尚vivo 手机壳,50,,1,66.93,0.00,66.93,2025-12-23 08:30:25.499656
3726,825792556212,176,热卖美的 消毒柜,176,,1,5621.98,0.00,5621.98,2025-12-23 08:30:25.499656
3727,650953949147,93,九阳 电饭煲,93,,1,674.06,35.48,674.06,2025-11-12 10:45:14.499656
3728,650953949147,163,时尚森马 睡衣,163,,2,4239.34,0.00,8478.68,2025-11-12 10:45:14.499656
3729,650953949147,165,新款花西子 眉笔,165,,2,3331.42,740.32,6662.84,2025-11-12 10:45:14.499656
3730,650953949147,49,限定联想 老人机,49,,1,699.17,123.38,699.17,2025-11-12 10:45:14.499656
3731,888994817429,135,GXG 外套,135,,1,39.14,0.00,39.14,2025-11-16 13:34:04.499656
3732,888994817429,172,新款惠普 智能手机,172,,1,4728.07,0.00,4728.07,2025-11-16 13:34:04.499656
3733,888994817429,192,限定波司登 外套,192,,2,43.59,4.58,87.18,2025-11-16 13:34:04.499656
3734,863196879966,4,优质好孩子 婴儿纸尿裤,4,,1,6583.85,0.00,6583.85,2025-11-28 10:43:10.499656
3735,237865624644,180,新款洽洽 食用油,180,,3,3399.25,536.73,10197.75,2025-11-11 21:01:38.499656
3736,402683477462,147,精选帮宝适 学步车,147,,1,6401.92,0.00,6401.92,2025-11-17 09:31:06.499656
3737,744347155900,116,新款洽洽 坚果,116,,5,65.65,17.25,328.25,2025-10-30 04:02:05.499656
3738,744347155900,50,时尚vivo 手机壳,50,,1,66.93,0.00,66.93,2025-10-30 04:02:05.499656
3739,744347155900,58,限定德尔玛 毛巾,58,,2,585.51,0.00,1171.02,2025-10-30 04:02:05.499656
3740,744347155900,8,热卖索尼 老人机,8,,1,120.53,0.00,120.53,2025-10-30 04:02:05.499656
3741,744347155900,186,贝亲 婴儿奶粉,186,,3,351.87,0.00,1055.61,2025-10-30 04:02:05.499656
3742,239148230679,186,贝亲 婴儿奶粉,186,,1,351.87,0.00,351.87,2025-11-25 21:24:23.499656
3743,239148230679,194,热卖洽洽 碳酸饮料,194,,1,15.04,2.65,15.04,2025-11-25 21:24:23.499656
3744,946996082648,87,完美日记 防晒,87,,2,5435.57,1918.44,10871.14,2026-01-16 19:42:24.499656
3745,941848037114,102,热卖耐克 拉力带,102,,5,976.27,0.00,4881.35,2025-11-25 11:27:04.499656
3746,941848037114,122,优质SK-II 精华,122,,1,4600.13,0.00,4600.13,2025-11-25 11:27:04.499656
3747,265193521921,22,精选雅培 成人纸尿裤,22,,1,91.32,4.81,91.32,2025-12-01 23:28:52.499656
3748,265193521921,126,百草味 坚果,126,,1,287.99,15.16,287.99,2025-12-01 23:28:52.499656
3749,221278378024,19,德尔玛 收纳箱,19,,3,538.95,0.00,1616.85,2025-12-17 07:15:37.499656
3750,221278378024,9,热卖宜家 床上用品,9,,2,1435.71,319.04,2871.42,2025-12-17 07:15:37.499656
3751,221278378024,151,经典OPPO 笔记本,151,,1,1647.96,86.73,1647.96,2025-12-17 07:15:37.499656
3752,221278378024,128,经典珀莱雅 防晒,128,,2,7870.56,0.00,15741.12,2025-12-17 07:15:37.499656
3753,239556220520,16,精选特步 哑铃,16,,1,83.04,0.00,83.04,2025-12-24 00:42:10.499656
3754,239556220520,38,经典宜家 床上用品,38,,2,3571.73,0.00,7143.46,2025-12-24 00:42:10.499656
3755,900057389711,150,新款美的 消毒柜,150,,2,1288.78,0.00,2577.56,2025-10-28 09:47:34.499656
3756,900057389711,36,优质阿迪达斯 篮球鞋,36,,2,4003.64,0.00,8007.28,2025-10-28 09:47:34.499656
3757,444245518850,91,热卖小米有品 衣架,91,,2,462.79,0.00,925.58,2025-11-11 04:54:29.499656
3758,444245518850,130,热卖好奇 毛绒玩具,130,,2,216.34,0.00,432.68,2025-11-11 04:54:29.499656
3759,813528637282,192,限定波司登 外套,192,,1,45.88,0.00,45.88,2025-11-09 04:29:21.499656
3760,813528637282,92,良品铺子 糖果,92,,2,470.35,0.00,940.70,2025-11-09 04:29:21.499656
3761,216324085537,165,新款花西子 眉笔,165,,1,3516.50,185.08,3516.50,2025-11-18 09:50:46.499656
3762,216324085537,9,热卖宜家 床上用品,9,,1,1595.23,0.00,1595.23,2025-11-18 09:50:46.499656
3763,216324085537,49,限定联想 老人机,49,,1,781.42,41.13,781.42,2025-11-18 09:50:46.499656
3764,854791664730,42,精选完美日记 牙膏,42,,2,1600.94,0.00,3201.88,2025-11-26 13:21:48.499656
3765,319663657115,100,新款苏泊尔 窗帘,100,,2,21.94,7.74,43.88,2025-11-22 10:41:25.499656
3766,863810311012,56,蒙牛 蔬菜,56,,2,617.03,0.00,1234.06,2025-11-23 07:45:22.499656
3767,271600654408,134,时尚苏泊尔 餐具,134,,1,5262.24,0.00,5262.24,2025-11-10 09:54:56.499656
3768,271600654408,54,优质安踏 拉力带,54,,3,5405.76,0.00,16217.28,2025-11-10 09:54:56.499656
3769,271600654408,9,热卖宜家 床上用品,9,,2,1435.71,319.04,2871.42,2025-11-10 09:54:56.499656
3770,559845600758,138,限定李宁 登山杖,138,,1,4872.53,859.86,4872.53,2025-10-29 19:37:51.499656
3771,198598840091,190,经典科沃斯 吹风机,190,,1,5147.90,270.94,5147.90,2025-12-13 01:55:49.499656
3772,748785251783,183,时尚H&M 睡衣,183,,1,1316.11,0.00,1316.11,2025-12-04 07:53:31.499656
3773,680556880649,41,限定巴拉巴拉 益智玩具,41,,3,98.90,15.63,296.70,2026-01-05 23:10:29.499656
3774,325234699458,31,德尔玛 纸巾,31,,1,6701.04,744.56,6701.04,2026-01-13 08:14:26.499656
3775,325234699458,79,限定安踏 运动T恤,79,,4,38.96,38.96,155.84,2026-01-13 08:14:26.499656
3776,977418674607,104,精选九阳 地毯,104,,2,50.83,5.36,101.66,2025-12-06 06:18:08.499656
3777,977418674607,149,新款帮宝适 儿童奶粉,149,,1,365.24,19.22,365.24,2025-12-06 06:18:08.499656
3778,187250838416,30,时尚SK-II 粉底,30,,2,4262.07,448.64,8524.14,2025-11-27 14:38:51.499656
3779,187250838416,78,经典vivo 笔记本,78,,1,5311.83,1327.96,5311.83,2025-11-27 14:38:51.499656
3780,177146485723,61,优质蒙牛 大米,61,,2,3877.72,0.00,7755.44,2026-01-11 21:13:26.499656
3781,177146485723,182,优质华为 智能手表,182,,2,9.25,2.06,18.50,2026-01-11 21:13:26.499656
3782,996113475125,25,时尚匹克 运动裤,25,,1,152.68,8.04,152.68,2025-12-17 04:38:20.499656
3783,996113475125,95,森马 衬衫,95,,1,13.71,0.00,13.71,2025-12-17 04:38:20.499656
3784,112568129755,34,时尚小米有品 置物架,34,,1,1593.14,281.14,1593.14,2025-12-12 19:24:41.499656
3785,112568129755,157,优质李宁 瑜伽垫,157,,1,74.01,3.89,74.01,2025-12-12 19:24:41.499656
3786,112568129755,195,精选三星 智能手表,195,,2,1123.39,0.00,2246.78,2025-12-12 19:24:41.499656
3787,112568129755,99,优质百雀羚 洁面,99,,2,187.52,66.18,375.04,2025-12-12 19:24:41.499656
3788,168841919262,3,热卖戴森 电视,3,,3,366.75,194.16,1100.25,2026-01-21 23:35:43.499656
3789,168841919262,169,限定耐克 运动套装,169,,1,939.95,0.00,939.95,2026-01-21 23:35:43.499656
3790,168841919262,83,经典森马 外套,83,,2,164.95,0.00,329.90,2026-01-21 23:35:43.499656
3791,111290983944,19,德尔玛 收纳箱,19,,1,538.95,0.00,538.95,2025-11-12 12:00:24.499656
3792,111290983944,162,限定海尔 冰箱,162,,1,1561.73,0.00,1561.73,2025-11-12 12:00:24.499656
3793,834585762496,44,优质完美日记 中性香水,44,,3,21.67,3.42,65.01,2025-11-09 17:00:27.499656
3794,834585762496,57,热卖匹克 瑜伽垫,57,,2,363.14,0.00,726.28,2025-11-09 17:00:27.499656
3795,834585762496,185,优质波司登 外套,185,,1,1901.80,211.31,1901.80,2025-11-09 17:00:27.499656
3796,209078080184,47,优质珀莱雅 精华,47,,1,25.65,2.85,25.65,2026-01-13 09:56:18.499656
3797,209078080184,32,时尚OPPO 智能手表,32,,1,1181.70,0.00,1181.70,2026-01-13 09:56:18.499656
3798,389131598986,21,经典九阳 油烟机,21,,1,453.36,0.00,453.36,2026-01-02 16:55:52.499656
3799,235202094284,34,时尚小米有品 置物架,34,,3,1686.85,562.29,5060.55,2025-12-31 03:49:47.499656
3800,235202094284,194,热卖洽洽 碳酸饮料,194,,1,15.04,2.65,15.04,2025-12-31 03:49:47.499656
3801,279789982969,50,时尚vivo 手机壳,50,,1,66.93,0.00,66.93,2026-01-05 03:47:32.499656
3802,953124236748,96,时尚完美日记 面膜,96,,1,122.30,13.59,122.30,2025-11-19 06:23:33.499656
3803,106790816725,139,热卖惠普 老人机,139,,2,2778.33,0.00,5556.66,2025-10-28 04:15:28.499656
3804,106790816725,129,限定GXG 卫衣,129,,1,4599.36,1149.84,4599.36,2025-10-28 04:15:28.499656
3805,106790816725,159,经典百草味 面粉,159,,1,703.88,0.00,703.88,2025-10-28 04:15:28.499656
3806,106790816725,13,限定特步 足球鞋,13,,1,159.09,0.00,159.09,2025-10-28 04:15:28.499656
3807,765012258510,155,新款兰蔻 眼影,155,,2,107.30,0.00,214.60,2025-12-10 02:17:23.499656
3808,765012258510,165,新款花西子 眉笔,165,,4,3701.58,0.00,14806.32,2025-12-10 02:17:23.499656
3809,657953457377,85,优质耐克 哑铃,85,,1,139.80,0.00,139.80,2025-12-28 22:39:43.499656
3810,318071900466,156,新款完美日记 腮红,156,,1,952.25,50.12,952.25,2025-11-19 18:44:39.499656
3811,480328205544,174,精选珀莱雅 洗发水,174,,2,544.31,120.96,1088.62,2026-01-01 03:26:47.499656
3812,480328205544,177,精选森马 套装,177,,1,57.38,10.13,57.38,2026-01-01 03:26:47.499656
3813,480328205544,63,时尚洽洽 调味品,63,,1,236.34,26.26,236.34,2026-01-01 03:26:47.499656
3814,817661702597,24,限定百草味 大米,24,,3,181.22,95.94,543.66,2025-11-26 18:38:55.499656
3815,817661702597,30,时尚SK-II 粉底,30,,1,4486.39,0.00,4486.39,2025-11-26 18:38:55.499656
3816,147011278351,152,限定彪马 睡袋,152,,1,25.89,1.36,25.89,2026-01-24 19:43:11.499656
3817,147011278351,183,时尚H&M 睡衣,183,,3,1316.11,0.00,3948.33,2026-01-24 19:43:11.499656
3818,147011278351,11,热卖帮宝适 遥控玩具,11,,1,1446.85,76.15,1446.85,2026-01-24 19:43:11.499656
3819,342180272683,172,新款惠普 智能手机,172,,1,4491.67,236.40,4491.67,2026-01-16 05:39:45.499656
3820,207668116845,71,限定九阳 刀具,71,,1,6456.81,717.42,6456.81,2025-11-14 12:35:00.499656
3821,207668116845,74,新款三星 游戏手机,74,,2,477.95,0.00,955.90,2025-11-14 12:35:00.499656
3822,274585209138,136,热卖耐克 健身鞋,136,,2,1102.58,245.02,2205.16,2026-01-05 05:41:43.499656
3823,274585209138,155,新款兰蔻 眼影,155,,1,101.93,5.37,101.93,2026-01-05 05:41:43.499656
3824,274585209138,141,时尚伊利 水果,141,,1,112.43,5.92,112.43,2026-01-05 05:41:43.499656
3825,274585209138,193,热卖H&M 衬衫,193,,3,290.10,96.69,870.30,2026-01-05 05:41:43.499656
3826,329113538199,74,新款三星 游戏手机,74,,3,477.95,0.00,1433.85,2025-11-29 10:19:37.499656
3827,963712344604,25,时尚匹克 运动裤,25,,5,160.72,0.00,803.60,2025-11-07 20:17:38.499656
3828,611494309599,187,经典SK-II 女士香水,187,,1,367.47,0.00,367.47,2025-11-02 06:45:17.499656
3829,611494309599,149,新款帮宝适 儿童奶粉,149,,1,307.57,76.89,307.57,2025-11-02 06:45:17.499656
3830,611494309599,60,精选科沃斯 消毒柜,60,,2,5525.68,1227.92,11051.36,2025-11-02 06:45:17.499656
3831,611494309599,44,优质完美日记 中性香水,44,,1,20.53,2.28,20.53,2025-11-02 06:45:17.499656
3832,611494309599,152,限定彪马 睡袋,152,,2,27.25,0.00,54.50,2025-11-02 06:45:17.499656
3833,557523367770,10,新款小米 电饭煲,10,,1,110.46,0.00,110.46,2026-01-07 19:47:01.499656
3834,427327448135,105,优质德尔玛 拖把,105,,2,21.54,0.00,43.08,2026-01-16 19:31:06.499656
3835,427327448135,99,优质百雀羚 洁面,99,,2,176.49,88.24,352.98,2026-01-16 19:31:06.499656
3836,427327448135,70,经典ZARA 裤子,70,,2,26.29,5.84,52.58,2026-01-16 19:31:06.499656
3837,427327448135,63,时尚洽洽 调味品,63,,1,249.47,13.13,249.47,2026-01-16 19:31:06.499656
3838,277395427875,125,优质帮宝适 婴儿推车,125,,1,4774.87,0.00,4774.87,2025-11-07 11:08:53.499656
3839,277395427875,148,优质九阳 窗帘,148,,1,5279.58,0.00,5279.58,2025-11-07 11:08:53.499656
3840,483971995033,188,精选戴森 洗衣机,188,,3,4650.58,734.31,13951.74,2025-11-18 04:14:20.499656
3841,483971995033,200,精选苏泊尔 衣架,200,,3,51.77,0.00,155.31,2025-11-18 04:14:20.499656
3842,380971672362,189,经典兰蔻 洗发水,189,,1,3296.85,0.00,3296.85,2025-12-23 02:01:00.499656
3843,869438580744,125,优质帮宝适 婴儿推车,125,,1,4536.13,238.74,4536.13,2025-12-19 00:36:34.499656
3844,869438580744,46,精选小米有品 纸巾,46,,2,1127.39,0.00,2254.78,2025-12-19 00:36:34.499656
3845,586751609819,79,限定安踏 运动T恤,79,,2,48.70,0.00,97.40,2025-11-20 14:03:27.499656
3846,866596882097,13,限定特步 足球鞋,13,,2,159.09,0.00,318.18,2025-12-09 18:08:18.499656
3847,866596882097,16,精选特步 哑铃,16,,3,74.74,24.90,224.22,2025-12-09 18:08:18.499656
3848,866596882097,76,精选苏泊尔 榨汁机,76,,1,236.13,0.00,236.13,2025-12-09 18:08:18.499656
3849,426770785687,140,精选海澜之家 裤子,140,,1,812.85,0.00,812.85,2025-10-30 20:46:12.499656
3850,667444545487,15,时尚雅培 积木,15,,2,834.71,185.48,1669.42,2025-10-27 06:13:53.499656
3851,667444545487,45,热卖美的 刀具,45,,1,273.60,30.40,273.60,2025-10-27 06:13:53.499656
3852,667444545487,172,新款惠普 智能手机,172,,2,4018.86,1418.42,8037.72,2025-10-27 06:13:53.499656
3853,667444545487,35,经典苏泊尔 电热水壶,35,,2,214.33,107.16,428.66,2025-10-27 06:13:53.499656
3854,103012381868,175,精选海澜之家 连衣裙,175,,1,385.16,0.00,385.16,2025-11-30 16:46:08.499656
3855,103012381868,131,优质安踏 哑铃,131,,2,359.90,0.00,719.80,2025-11-30 16:46:08.499656
3856,817684618085,113,热卖vivo 老人机,113,,2,4058.49,427.20,8116.98,2025-12-03 14:37:29.499656
3857,848720551650,47,优质珀莱雅 精华,47,,2,24.22,8.56,48.44,2025-12-24 03:41:23.499656
3858,922524589151,179,经典SK-II 面膜,179,,2,14.59,3.24,29.18,2026-01-23 09:00:23.499656
3859,922524589151,167,时尚H&M 衬衫,167,,1,7594.41,0.00,7594.41,2026-01-23 09:00:23.499656
3860,922524589151,194,热卖洽洽 碳酸饮料,194,,2,16.81,1.76,33.62,2026-01-23 09:00:23.499656
3861,922524589151,147,精选帮宝适 学步车,147,,1,5761.73,640.19,5761.73,2026-01-23 09:00:23.499656
3862,922524589151,158,限定小米 电视,158,,5,1014.75,0.00,5073.75,2026-01-23 09:00:23.499656
3863,171226770882,106,优质GXG 上衣,106,,1,110.02,0.00,110.02,2025-12-28 14:56:18.499656
3864,901931078321,61,优质蒙牛 大米,61,,1,3102.18,775.54,3102.18,2025-12-28 04:57:52.499656
3865,971388178561,7,新款UR 文胸,7,,1,5349.31,594.37,5349.31,2025-12-14 23:41:10.499656
3866,971388178561,63,时尚洽洽 调味品,63,,1,223.21,39.39,223.21,2025-12-14 23:41:10.499656
3867,246698857617,173,优质良品铺子 坚果,173,,1,19.12,0.00,19.12,2025-11-14 03:19:31.499656
3868,263550033055,34,时尚小米有品 置物架,34,,1,1499.42,374.86,1499.42,2025-12-28 17:05:55.499656
3869,263550033055,101,限定格力 消毒柜,101,,3,1438.96,0.00,4316.88,2025-12-28 17:05:55.499656
3870,263550033055,114,新款完美日记 中性香水,114,,3,33.03,0.00,99.09,2025-12-28 17:05:55.499656
3871,150762612308,130,热卖好奇 毛绒玩具,130,,1,216.34,0.00,216.34,2025-11-29 20:16:43.499656
3872,150762612308,81,经典森马 裤子,81,,2,1493.80,746.90,2987.60,2025-11-29 20:16:43.499656
3873,150762612308,58,限定德尔玛 毛巾,58,,2,585.51,0.00,1171.02,2025-11-29 20:16:43.499656
3874,150762612308,84,精选vivo 充电器,84,,2,70.36,0.00,140.72,2025-11-29 20:16:43.499656
3875,549605813050,114,新款完美日记 中性香水,114,,1,26.42,6.61,26.42,2025-12-28 03:18:29.499656
3876,239653709556,60,精选科沃斯 消毒柜,60,,1,6139.64,0.00,6139.64,2025-11-21 06:56:11.499656
3877,239653709556,116,新款洽洽 坚果,116,,3,65.65,10.35,196.95,2025-11-21 06:56:11.499656
3878,239653709556,123,限定格力 吹风机,123,,1,71.61,3.77,71.61,2025-11-21 06:56:11.499656
3879,239653709556,34,时尚小米有品 置物架,34,,2,1686.85,374.86,3373.70,2025-11-21 06:56:11.499656
3880,239653709556,72,热卖彪马 帐篷,72,,1,50.23,0.00,50.23,2025-11-21 06:56:11.499656
3881,227001075703,93,九阳 电饭煲,93,,2,674.06,70.96,1348.12,2025-12-09 23:56:24.499656
3882,227001075703,54,优质安踏 拉力带,54,,1,5405.76,0.00,5405.76,2025-12-09 23:56:24.499656
3883,227001075703,165,新款花西子 眉笔,165,,1,3701.58,0.00,3701.58,2025-12-09 23:56:24.499656
3884,236595882228,2,热卖完美日记 女士香水,2,,1,1358.82,71.52,1358.82,2025-12-04 18:10:14.499656
3885,633642634747,144,苏泊尔 纸巾,144,,5,399.09,105.00,1995.45,2025-11-17 01:01:51.499656
3886,633642634747,74,新款三星 游戏手机,74,,3,477.95,0.00,1433.85,2025-11-17 01:01:51.499656
3887,633642634747,131,优质安踏 哑铃,131,,1,359.90,0.00,359.90,2025-11-17 01:01:51.499656
3888,633642634747,98,时尚欧莱雅 中性香水,98,,1,5391.44,283.76,5391.44,2025-11-17 01:01:51.499656
3889,633642634747,200,精选苏泊尔 衣架,200,,2,41.42,20.70,82.84,2025-11-17 01:01:51.499656
3890,295829073156,60,精选科沃斯 消毒柜,60,,2,6139.64,0.00,12279.28,2026-01-14 11:04:43.499656
3891,295829073156,16,精选特步 哑铃,16,,1,83.04,0.00,83.04,2026-01-14 11:04:43.499656
3892,295829073156,1,优质戴森 电热水壶,1,,1,132.97,23.47,132.97,2026-01-14 11:04:43.499656
3893,295829073156,165,新款花西子 眉笔,165,,5,3701.58,0.00,18507.90,2026-01-14 11:04:43.499656
3894,156511739943,126,百草味 坚果,126,,2,303.15,0.00,606.30,2026-01-11 09:48:27.499656
3895,156511739943,171,热卖科沃斯 冰箱,171,,1,55.78,0.00,55.78,2026-01-11 09:48:27.499656
3896,156511739943,70,经典ZARA 裤子,70,,1,24.83,4.38,24.83,2026-01-11 09:48:27.499656
3897,156511739943,119,限定森马 裤子,119,,1,4008.09,0.00,4008.09,2026-01-11 09:48:27.499656
3898,156511739943,122,优质SK-II 精华,122,,3,4600.13,0.00,13800.39,2026-01-11 09:48:27.499656
3899,745708049647,174,精选珀莱雅 洗发水,174,,3,604.79,0.00,1814.37,2025-11-12 13:02:03.499656
3900,697275086216,170,优质惠氏 遥控玩具,170,,1,41.66,4.63,41.66,2025-11-24 16:36:09.499656
3901,697275086216,54,优质安踏 拉力带,54,,1,5405.76,0.00,5405.76,2025-11-24 16:36:09.499656
3902,679513717976,12,时尚统一 水果,12,,4,6391.01,4511.32,25564.04,2026-01-13 18:44:07.499656
3903,679513717976,161,精选好孩子 积木,161,,2,585.47,0.00,1170.94,2026-01-13 18:44:07.499656
3904,811776319039,101,限定格力 消毒柜,101,,3,1223.12,647.52,3669.36,2026-01-11 22:03:24.499656
3905,493850902250,48,热卖SK-II 粉底,48,,1,212.49,0.00,212.49,2025-12-17 04:59:40.499656
3906,493850902250,85,优质耐克 哑铃,85,,1,139.80,0.00,139.80,2025-12-17 04:59:40.499656
3907,649298120841,106,优质GXG 上衣,106,,2,88.02,44.00,176.04,2025-11-30 08:45:27.499656
3908,649298120841,184,珀莱雅 精华,184,,3,63.43,47.58,190.29,2025-11-30 08:45:27.499656
3909,649298120841,102,热卖耐克 拉力带,102,,1,976.27,0.00,976.27,2025-11-30 08:45:27.499656
3910,705293434342,166,新款九阳 窗帘,166,,1,212.87,0.00,212.87,2025-10-31 15:26:39.499656
