event_id,user_id,device_id,session_id,event_name,event_time,properties,page_name,referrer,ip_address,created_at
18705,334,device_334_1,3391,view_post,2026-01-15 13:12:03.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18706,334,device_334_1,3391,remove_from_cart,2026-01-15 13:11:07.615573,{},cart,,,2026-01-25 02:16:12.508295
18707,431,device_431_2,3392,edit_profile,2026-01-14 23:04:54.615573,{},profile,,,2026-01-25 02:16:12.508295
18708,431,device_431_2,3392,begin_checkout,2026-01-14 23:05:16.615573,{},order_list,,,2026-01-25 02:16:12.508295
18709,431,device_431_2,3392,view_category,2026-01-14 23:05:18.615573,{},search,,,2026-01-25 02:16:12.508295
18710,431,device_431_2,3392,app_close,2026-01-14 23:05:54.615573,{},cart,,,2026-01-25 02:16:12.508295
18711,431,device_431_2,3392,receive_push,2026-01-14 23:06:34.615573,{},messages,,,2026-01-25 02:16:12.508295
18712,283,device_283_3,3393,view_post,2025-11-20 20:51:47.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18713,283,device_283_3,3393,search,2025-11-20 20:52:10.615573,"{""keyword"": ""运动鞋""}",cart,,,2026-01-25 02:16:12.508295
18714,283,device_283_3,3393,remove_from_cart,2025-11-20 20:52:35.615573,{},settings,,,2026-01-25 02:16:12.508295
18715,71,device_71_2,3394,add_favorite,2025-11-18 06:32:44.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18716,71,device_71_2,3394,register,2025-11-18 06:33:10.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18717,71,device_71_2,3394,comment_post,2025-11-18 06:33:14.615573,{},checkout,,,2026-01-25 02:16:12.508295
18718,71,device_71_2,3394,follow_user,2025-11-18 06:33:35.615573,{},search,,,2026-01-25 02:16:12.508295
18719,71,device_71_2,3394,share,2025-11-18 06:33:56.615573,{},category,,,2026-01-25 02:16:12.508295
18720,71,device_71_2,3394,click_push,2025-11-18 06:34:09.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18721,71,device_71_2,3394,view_category,2025-11-18 06:34:02.615573,{},settings,,,2026-01-25 02:16:12.508295
18722,343,device_343_3,3395,purchase,2025-11-23 09:52:16.615573,"{""amount"": 1313.56, ""order_id"": 13345}",cart,,,2026-01-25 02:16:12.508295
18723,343,device_343_3,3395,add_to_cart,2025-11-23 09:52:31.615573,"{""quantity"": 3, ""product_id"": 48}",order_detail,,,2026-01-25 02:16:12.508295
18724,343,device_343_3,3395,share,2025-11-23 09:53:00.615573,{},category,,,2026-01-25 02:16:12.508295
18725,275,device_275_3,3396,view_product,2026-01-13 05:28:20.615573,"{""product_id"": 200, ""product_name"": ""精选苏泊尔 衣架""}",post_detail,,,2026-01-25 02:16:12.508295
18726,275,device_275_3,3396,view_post,2026-01-13 05:28:28.615573,{},messages,,,2026-01-25 02:16:12.508295
18727,275,device_275_3,3396,begin_checkout,2026-01-13 05:29:04.615573,{},messages,,,2026-01-25 02:16:12.508295
18728,275,device_275_3,3396,view_profile,2026-01-13 05:29:47.615573,{},category,,,2026-01-25 02:16:12.508295
18729,275,device_275_3,3396,begin_checkout,2026-01-13 05:29:36.615573,{},settings,,,2026-01-25 02:16:12.508295
18730,275,device_275_3,3396,logout,2026-01-13 05:28:45.615573,{},home,,,2026-01-25 02:16:12.508295
18731,275,device_275_3,3396,logout,2026-01-13 05:30:32.615573,{},profile,,,2026-01-25 02:16:12.508295
18732,60,device_60_2,3397,view_product,2026-01-21 06:54:41.615573,"{""product_id"": 164, ""product_name"": ""新款惠普 智能手表""}",messages,,,2026-01-25 02:16:12.508295
18733,60,device_60_2,3397,view_home,2026-01-21 06:54:51.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18734,60,device_60_2,3397,view_category,2026-01-21 06:55:03.615573,{},favorites,,,2026-01-25 02:16:12.508295
18735,60,device_60_2,3397,login,2026-01-21 06:55:38.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18736,60,device_60_2,3397,view_home,2026-01-21 06:55:21.615573,{},profile,,,2026-01-25 02:16:12.508295
18737,60,device_60_2,3397,view_category,2026-01-21 06:55:11.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18738,60,device_60_2,3397,like_post,2026-01-21 06:57:35.615573,{},messages,,,2026-01-25 02:16:12.508295
18739,76,device_76_3,3398,edit_profile,2026-01-18 01:59:39.615573,{},search,,,2026-01-25 02:16:12.508295
18740,76,device_76_3,3398,share,2026-01-18 01:59:55.615573,{},home,,,2026-01-25 02:16:12.508295
18741,76,device_76_3,3398,edit_profile,2026-01-18 02:00:15.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18742,76,device_76_3,3398,login,2026-01-18 02:00:42.615573,{},checkout,,,2026-01-25 02:16:12.508295
18743,76,device_76_3,3398,like_post,2026-01-18 02:00:27.615573,{},search,,,2026-01-25 02:16:12.508295
18744,76,device_76_3,3398,edit_profile,2026-01-18 02:00:29.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18745,76,device_76_3,3398,follow_user,2026-01-18 02:01:03.615573,{},cart,,,2026-01-25 02:16:12.508295
18746,76,device_76_3,3398,logout,2026-01-18 02:01:31.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18747,470,device_470_1,3399,share,2025-11-26 06:57:17.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18748,470,device_470_1,3399,app_open,2025-11-26 06:57:37.615573,{},category,,,2026-01-25 02:16:12.508295
18749,470,device_470_1,3399,register,2025-11-26 06:57:37.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18750,470,device_470_1,3399,click_banner,2025-11-26 06:58:17.615573,{},messages,,,2026-01-25 02:16:12.508295
18751,283,device_283_3,3400,click_push,2026-01-18 03:09:39.615573,{},cart,,,2026-01-25 02:16:12.508295
18752,283,device_283_3,3400,purchase,2026-01-18 03:10:08.615573,"{""amount"": 502.59, ""order_id"": 40561}",post_feed,,,2026-01-25 02:16:12.508295
18753,283,device_283_3,3400,like_post,2026-01-18 03:09:53.615573,{},favorites,,,2026-01-25 02:16:12.508295
18754,392,device_392_1,3401,logout,2025-12-14 13:06:01.615573,{},favorites,,,2026-01-25 02:16:12.508295
18755,392,device_392_1,3401,click_banner,2025-12-14 13:06:13.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18756,392,device_392_1,3401,click_push,2025-12-14 13:06:51.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18757,392,device_392_1,3401,like_post,2025-12-14 13:07:04.615573,{},cart,,,2026-01-25 02:16:12.508295
18758,392,device_392_1,3401,view_profile,2025-12-14 13:06:45.615573,{},home,,,2026-01-25 02:16:12.508295
18759,392,device_392_1,3401,purchase,2025-12-14 13:08:21.615573,"{""amount"": 1157.6, ""order_id"": 10684}",checkout,,,2026-01-25 02:16:12.508295
18760,92,device_92_1,3402,add_favorite,2025-11-22 23:06:18.615573,{},cart,,,2026-01-25 02:16:12.508295
18761,92,device_92_1,3402,remove_from_cart,2025-11-22 23:06:46.615573,{},profile,,,2026-01-25 02:16:12.508295
18762,92,device_92_1,3402,logout,2025-11-22 23:07:12.615573,{},profile,,,2026-01-25 02:16:12.508295
18763,92,device_92_1,3402,receive_push,2025-11-22 23:07:42.615573,{},checkout,,,2026-01-25 02:16:12.508295
18764,92,device_92_1,3402,add_to_cart,2025-11-22 23:07:38.615573,"{""quantity"": 3, ""product_id"": 6}",product_detail,,,2026-01-25 02:16:12.508295
18765,316,device_316_1,3403,begin_checkout,2025-11-28 11:25:39.615573,{},order_detail,,,2026-01-25 02:16:12.508295
18766,316,device_316_1,3403,view_profile,2025-11-28 11:25:59.615573,{},checkout,,,2026-01-25 02:16:12.508295
18767,316,device_316_1,3403,purchase,2025-11-28 11:26:15.615573,"{""amount"": 758.23, ""order_id"": 7208}",checkout,,,2026-01-25 02:16:12.508295
18768,316,device_316_1,3403,add_to_cart,2025-11-28 11:26:24.615573,"{""quantity"": 2, ""product_id"": 152}",settings,,,2026-01-25 02:16:12.508295
18769,316,device_316_1,3403,view_category,2025-11-28 11:27:27.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18770,413,device_413_1,3404,begin_checkout,2025-12-21 21:44:03.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18771,413,device_413_1,3404,begin_checkout,2025-12-21 21:44:33.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18772,413,device_413_1,3404,app_open,2025-12-21 21:44:35.615573,{},order_detail,,,2026-01-25 02:16:12.508295
18773,218,device_218_1,3405,view_category,2025-12-05 15:40:11.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18774,218,device_218_1,3405,logout,2025-12-05 15:40:28.615573,{},checkout,,,2026-01-25 02:16:12.508295
18775,218,device_218_1,3405,view_profile,2025-12-05 15:41:09.615573,{},profile,,,2026-01-25 02:16:12.508295
18776,218,device_218_1,3405,logout,2025-12-05 15:41:11.615573,{},order_list,,,2026-01-25 02:16:12.508295
18777,218,device_218_1,3405,add_to_cart,2025-12-05 15:41:51.615573,"{""quantity"": 2, ""product_id"": 149}",order_list,,,2026-01-25 02:16:12.508295
18778,218,device_218_1,3405,view_profile,2025-12-05 15:42:26.615573,{},messages,,,2026-01-25 02:16:12.508295
18779,218,device_218_1,3405,edit_profile,2025-12-05 15:42:35.615573,{},cart,,,2026-01-25 02:16:12.508295
18780,278,device_278_1,3406,like_post,2025-11-01 03:53:18.615573,{},order_list,,,2026-01-25 02:16:12.508295
18781,278,device_278_1,3406,follow_user,2025-11-01 03:53:25.615573,{},home,,,2026-01-25 02:16:12.508295
18782,278,device_278_1,3406,click_push,2025-11-01 03:53:44.615573,{},messages,,,2026-01-25 02:16:12.508295
18783,278,device_278_1,3406,view_home,2025-11-01 03:54:36.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18784,278,device_278_1,3406,comment_post,2025-11-01 03:54:30.615573,{},checkout,,,2026-01-25 02:16:12.508295
18785,278,device_278_1,3406,like_post,2025-11-01 03:54:03.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18786,278,device_278_1,3406,add_favorite,2025-11-01 03:55:24.615573,{},cart,,,2026-01-25 02:16:12.508295
18787,255,device_255_2,3407,register,2025-12-04 12:52:06.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18788,255,device_255_2,3407,view_product,2025-12-04 12:52:36.615573,"{""product_id"": 14, ""product_name"": ""限定安踏 运动裤""}",cart,,,2026-01-25 02:16:12.508295
18789,255,device_255_2,3407,add_to_cart,2025-12-04 12:52:30.615573,"{""quantity"": 1, ""product_id"": 85}",home,,,2026-01-25 02:16:12.508295
18790,255,device_255_2,3407,use_coupon,2025-12-04 12:52:21.615573,{},cart,,,2026-01-25 02:16:12.508295
18791,255,device_255_2,3407,register,2025-12-04 12:54:02.615573,{},order_detail,,,2026-01-25 02:16:12.508295
18792,255,device_255_2,3407,begin_checkout,2025-12-04 12:54:11.615573,{},category,,,2026-01-25 02:16:12.508295
18793,391,device_391_1,3408,app_open,2025-12-23 12:59:03.615573,{},order_list,,,2026-01-25 02:16:12.508295
18794,391,device_391_1,3408,app_close,2025-12-23 12:59:13.615573,{},order_list,,,2026-01-25 02:16:12.508295
18795,391,device_391_1,3408,view_category,2025-12-23 12:59:41.615573,{},cart,,,2026-01-25 02:16:12.508295
18796,391,device_391_1,3408,register,2025-12-23 13:00:09.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18797,391,device_391_1,3408,click_banner,2025-12-23 13:00:39.615573,{},checkout,,,2026-01-25 02:16:12.508295
18798,391,device_391_1,3408,edit_profile,2025-12-23 13:00:03.615573,{},order_list,,,2026-01-25 02:16:12.508295
18799,24,device_24_1,3409,share,2026-01-06 22:01:44.615573,{},category,,,2026-01-25 02:16:12.508295
18800,24,device_24_1,3409,view_product,2026-01-06 22:01:50.615573,"{""product_id"": 186, ""product_name"": ""贝亲 婴儿奶粉""}",post_detail,,,2026-01-25 02:16:12.508295
18801,24,device_24_1,3409,logout,2026-01-06 22:01:54.615573,{},category,,,2026-01-25 02:16:12.508295
18802,24,device_24_1,3409,receive_push,2026-01-06 22:03:11.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18803,24,device_24_1,3409,app_close,2026-01-06 22:03:44.615573,{},category,,,2026-01-25 02:16:12.508295
18804,24,device_24_1,3409,click_push,2026-01-06 22:04:04.615573,{},profile,,,2026-01-25 02:16:12.508295
18805,434,device_434_2,3410,view_home,2025-12-15 17:36:31.615573,{},profile,,,2026-01-25 02:16:12.508295
18806,434,device_434_2,3410,app_close,2025-12-15 17:36:56.615573,{},cart,,,2026-01-25 02:16:12.508295
18807,434,device_434_2,3410,view_product,2025-12-15 17:36:55.615573,"{""product_id"": 72, ""product_name"": ""热卖彪马 帐篷""}",home,,,2026-01-25 02:16:12.508295
18808,434,device_434_2,3410,begin_checkout,2025-12-15 17:37:19.615573,{},cart,,,2026-01-25 02:16:12.508295
18809,434,device_434_2,3410,click_banner,2025-12-15 17:37:03.615573,{},settings,,,2026-01-25 02:16:12.508295
18810,434,device_434_2,3410,remove_from_cart,2025-12-15 17:38:56.615573,{},messages,,,2026-01-25 02:16:12.508295
18811,434,device_434_2,3410,view_profile,2025-12-15 17:38:55.615573,{},category,,,2026-01-25 02:16:12.508295
18812,434,device_434_2,3410,register,2025-12-15 17:38:16.615573,{},cart,,,2026-01-25 02:16:12.508295
18813,91,device_91_2,3411,click_banner,2026-01-21 16:02:41.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18814,91,device_91_2,3411,view_profile,2026-01-21 16:02:58.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18815,91,device_91_2,3411,edit_profile,2026-01-21 16:03:37.615573,{},category,,,2026-01-25 02:16:12.508295
18816,91,device_91_2,3411,follow_user,2026-01-21 16:03:56.615573,{},order_list,,,2026-01-25 02:16:12.508295
18817,406,device_406_1,3412,add_favorite,2026-01-19 05:27:01.615573,{},favorites,,,2026-01-25 02:16:12.508295
18818,406,device_406_1,3412,click_banner,2026-01-19 05:27:30.615573,{},search,,,2026-01-25 02:16:12.508295
18819,406,device_406_1,3412,share,2026-01-19 05:27:57.615573,{},messages,,,2026-01-25 02:16:12.508295
18820,406,device_406_1,3412,purchase,2026-01-19 05:27:25.615573,"{""amount"": 1685.22, ""order_id"": 35844}",home,,,2026-01-25 02:16:12.508295
18821,406,device_406_1,3412,view_category,2026-01-19 05:28:09.615573,{},profile,,,2026-01-25 02:16:12.508295
18822,486,device_486_3,3413,view_home,2026-01-24 11:22:28.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18823,486,device_486_3,3413,view_category,2026-01-24 11:22:58.615573,{},checkout,,,2026-01-25 02:16:12.508295
18824,486,device_486_3,3413,search,2026-01-24 11:22:58.615573,"{""keyword"": ""零食""}",coupon_center,,,2026-01-25 02:16:12.508295
18825,191,device_191_3,3414,view_category,2025-11-28 00:09:49.615573,{},favorites,,,2026-01-25 02:16:12.508295
18826,191,device_191_3,3414,share,2025-11-28 00:09:57.615573,{},order_list,,,2026-01-25 02:16:12.508295
18827,191,device_191_3,3414,app_close,2025-11-28 00:10:29.615573,{},favorites,,,2026-01-25 02:16:12.508295
18828,191,device_191_3,3414,follow_user,2025-11-28 00:10:58.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18829,191,device_191_3,3414,like_post,2025-11-28 00:10:41.615573,{},profile,,,2026-01-25 02:16:12.508295
18830,83,device_83_2,3415,register,2025-11-25 18:56:59.615573,{},search,,,2026-01-25 02:16:12.508295
18831,83,device_83_2,3415,view_product,2025-11-25 18:57:17.615573,"{""product_id"": 182, ""product_name"": ""优质华为 智能手表""}",favorites,,,2026-01-25 02:16:12.508295
18832,83,device_83_2,3415,share,2025-11-25 18:57:49.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18833,83,device_83_2,3415,begin_checkout,2025-11-25 18:58:02.615573,{},checkout,,,2026-01-25 02:16:12.508295
18834,83,device_83_2,3415,app_open,2025-11-25 18:57:39.615573,{},checkout,,,2026-01-25 02:16:12.508295
18835,83,device_83_2,3415,begin_checkout,2025-11-25 18:59:19.615573,{},home,,,2026-01-25 02:16:12.508295
18836,83,device_83_2,3415,comment_post,2025-11-25 18:59:05.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18837,183,device_183_2,3416,logout,2025-12-20 22:53:19.615573,{},search,,,2026-01-25 02:16:12.508295
18838,183,device_183_2,3416,add_favorite,2025-12-20 22:53:24.615573,{},settings,,,2026-01-25 02:16:12.508295
18839,183,device_183_2,3416,edit_profile,2025-12-20 22:54:15.615573,{},checkout,,,2026-01-25 02:16:12.508295
18840,183,device_183_2,3416,comment_post,2025-12-20 22:53:40.615573,{},profile,,,2026-01-25 02:16:12.508295
18841,34,device_34_3,3417,view_post,2025-12-11 10:37:39.615573,{},settings,,,2026-01-25 02:16:12.508295
18842,34,device_34_3,3417,use_coupon,2025-12-11 10:37:45.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18843,34,device_34_3,3417,view_post,2025-12-11 10:38:39.615573,{},cart,,,2026-01-25 02:16:12.508295
18844,418,device_418_2,3418,app_open,2026-01-17 16:15:08.615573,{},messages,,,2026-01-25 02:16:12.508295
18845,418,device_418_2,3418,begin_checkout,2026-01-17 16:15:17.615573,{},cart,,,2026-01-25 02:16:12.508295
18846,418,device_418_2,3418,login,2026-01-17 16:16:06.615573,{},checkout,,,2026-01-25 02:16:12.508295
18847,418,device_418_2,3418,follow_user,2026-01-17 16:15:53.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18848,418,device_418_2,3418,view_home,2026-01-17 16:17:08.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18849,150,device_150_1,3419,click_banner,2025-12-06 11:29:02.615573,{},settings,,,2026-01-25 02:16:12.508295
18850,150,device_150_1,3419,use_coupon,2025-12-06 11:29:13.615573,{},category,,,2026-01-25 02:16:12.508295
18851,150,device_150_1,3419,comment_post,2025-12-06 11:29:28.615573,{},messages,,,2026-01-25 02:16:12.508295
18852,150,device_150_1,3419,begin_checkout,2025-12-06 11:29:41.615573,{},search,,,2026-01-25 02:16:12.508295
18853,150,device_150_1,3419,like_post,2025-12-06 11:29:46.615573,{},checkout,,,2026-01-25 02:16:12.508295
18854,150,device_150_1,3419,view_category,2025-12-06 11:30:17.615573,{},profile,,,2026-01-25 02:16:12.508295
18855,150,device_150_1,3419,search,2025-12-06 11:31:56.615573,"{""keyword"": ""护肤品""}",order_list,,,2026-01-25 02:16:12.508295
18856,318,device_318_3,3420,use_coupon,2025-12-11 20:38:35.615573,{},messages,,,2026-01-25 02:16:12.508295
18857,318,device_318_3,3420,login,2025-12-11 20:39:04.615573,{},cart,,,2026-01-25 02:16:12.508295
18858,318,device_318_3,3420,follow_user,2025-12-11 20:38:49.615573,{},search,,,2026-01-25 02:16:12.508295
18859,318,device_318_3,3420,share,2025-12-11 20:39:20.615573,{},cart,,,2026-01-25 02:16:12.508295
18860,42,device_42_3,3421,purchase,2026-01-14 01:24:49.615573,"{""amount"": 1189.62, ""order_id"": 40196}",settings,,,2026-01-25 02:16:12.508295
18861,42,device_42_3,3421,add_to_cart,2026-01-14 01:25:13.615573,"{""quantity"": 1, ""product_id"": 113}",checkout,,,2026-01-25 02:16:12.508295
18862,42,device_42_3,3421,login,2026-01-14 01:25:09.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18863,42,device_42_3,3421,share,2026-01-14 01:26:04.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18864,381,device_381_1,3422,follow_user,2025-12-09 14:28:33.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18865,381,device_381_1,3422,add_to_cart,2025-12-09 14:28:44.615573,"{""quantity"": 3, ""product_id"": 159}",order_list,,,2026-01-25 02:16:12.508295
18866,381,device_381_1,3422,app_close,2025-12-09 14:28:49.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18867,321,device_321_2,3423,click_push,2026-01-13 01:09:14.615573,{},favorites,,,2026-01-25 02:16:12.508295
18868,321,device_321_2,3423,remove_from_cart,2026-01-13 01:09:29.615573,{},order_detail,,,2026-01-25 02:16:12.508295
18869,321,device_321_2,3423,like_post,2026-01-13 01:09:54.615573,{},favorites,,,2026-01-25 02:16:12.508295
18870,321,device_321_2,3423,login,2026-01-13 01:10:38.615573,{},search,,,2026-01-25 02:16:12.508295
18871,321,device_321_2,3423,purchase,2026-01-13 01:11:14.615573,"{""amount"": 50.37, ""order_id"": 44259}",coupon_center,,,2026-01-25 02:16:12.508295
18872,321,device_321_2,3423,use_coupon,2026-01-13 01:10:59.615573,{},search,,,2026-01-25 02:16:12.508295
18873,321,device_321_2,3423,follow_user,2026-01-13 01:11:32.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18874,321,device_321_2,3423,search,2026-01-13 01:10:45.615573,"{""keyword"": ""护肤品""}",post_feed,,,2026-01-25 02:16:12.508295
18875,329,device_329_2,3424,app_open,2025-11-14 11:47:24.615573,{},favorites,,,2026-01-25 02:16:12.508295
18876,329,device_329_2,3424,view_category,2025-11-14 11:47:50.615573,{},favorites,,,2026-01-25 02:16:12.508295
18877,329,device_329_2,3424,login,2025-11-14 11:48:00.615573,{},order_list,,,2026-01-25 02:16:12.508295
18878,329,device_329_2,3424,search,2025-11-14 11:48:00.615573,"{""keyword"": ""连衣裙""}",post_feed,,,2026-01-25 02:16:12.508295
18879,329,device_329_2,3424,use_coupon,2025-11-14 11:48:08.615573,{},order_list,,,2026-01-25 02:16:12.508295
18880,329,device_329_2,3424,receive_push,2025-11-14 11:49:54.615573,{},search,,,2026-01-25 02:16:12.508295
18881,329,device_329_2,3424,search,2025-11-14 11:48:00.615573,"{""keyword"": ""连衣裙""}",search,,,2026-01-25 02:16:12.508295
18882,329,device_329_2,3424,click_push,2025-11-14 11:50:05.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18883,197,device_197_2,3425,begin_checkout,2026-01-14 06:37:34.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18884,197,device_197_2,3425,view_home,2026-01-14 06:37:56.615573,{},profile,,,2026-01-25 02:16:12.508295
18885,197,device_197_2,3425,view_product,2026-01-14 06:37:54.615573,"{""product_id"": 93, ""product_name"": ""九阳 电饭煲""}",coupon_center,,,2026-01-25 02:16:12.508295
18886,96,device_96_2,3426,view_category,2025-11-09 01:54:35.615573,{},favorites,,,2026-01-25 02:16:12.508295
18887,96,device_96_2,3426,add_to_cart,2025-11-09 01:54:47.615573,"{""quantity"": 3, ""product_id"": 103}",product_detail,,,2026-01-25 02:16:12.508295
18888,96,device_96_2,3426,like_post,2025-11-09 01:55:21.615573,{},cart,,,2026-01-25 02:16:12.508295
18889,96,device_96_2,3426,view_post,2025-11-09 01:55:17.615573,{},favorites,,,2026-01-25 02:16:12.508295
18890,96,device_96_2,3426,view_product,2025-11-09 01:54:55.615573,"{""product_id"": 165, ""product_name"": ""新款花西子 眉笔""}",favorites,,,2026-01-25 02:16:12.508295
18891,96,device_96_2,3426,edit_profile,2025-11-09 01:55:10.615573,{},favorites,,,2026-01-25 02:16:12.508295
18892,154,device_154_3,3427,like_post,2026-01-22 16:25:49.615573,{},search,,,2026-01-25 02:16:12.508295
18893,154,device_154_3,3427,app_open,2026-01-22 16:25:57.615573,{},order_list,,,2026-01-25 02:16:12.508295
18894,154,device_154_3,3427,like_post,2026-01-22 16:26:49.615573,{},home,,,2026-01-25 02:16:12.508295
18895,23,device_23_1,3428,purchase,2025-11-04 06:28:13.615573,"{""amount"": 1893.29, ""order_id"": 35231}",favorites,,,2026-01-25 02:16:12.508295
18896,23,device_23_1,3428,logout,2025-11-04 06:28:27.615573,{},post_detail,,,2026-01-25 02:16:12.508295
18897,23,device_23_1,3428,purchase,2025-11-04 06:29:09.615573,"{""amount"": 1164.32, ""order_id"": 23391}",settings,,,2026-01-25 02:16:12.508295
18898,23,device_23_1,3428,share,2025-11-04 06:29:43.615573,{},category,,,2026-01-25 02:16:12.508295
18899,23,device_23_1,3428,share,2025-11-04 06:29:13.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18900,23,device_23_1,3428,add_favorite,2025-11-04 06:29:23.615573,{},home,,,2026-01-25 02:16:12.508295
18901,23,device_23_1,3428,view_category,2025-11-04 06:29:31.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18902,233,device_233_2,3429,view_post,2025-12-27 10:59:45.615573,{},category,,,2026-01-25 02:16:12.508295
18903,233,device_233_2,3429,view_post,2025-12-27 10:59:54.615573,{},profile,,,2026-01-25 02:16:12.508295
18904,233,device_233_2,3429,remove_from_cart,2025-12-27 11:00:25.615573,{},settings,,,2026-01-25 02:16:12.508295
18905,233,device_233_2,3429,view_home,2025-12-27 11:00:54.615573,{},favorites,,,2026-01-25 02:16:12.508295
18906,233,device_233_2,3429,use_coupon,2025-12-27 11:01:09.615573,{},order_detail,,,2026-01-25 02:16:12.508295
18907,233,device_233_2,3429,edit_profile,2025-12-27 11:01:55.615573,{},category,,,2026-01-25 02:16:12.508295
18908,345,device_345_1,3430,begin_checkout,2026-01-07 13:57:46.615573,{},search,,,2026-01-25 02:16:12.508295
18909,345,device_345_1,3430,view_post,2026-01-07 13:57:52.615573,{},checkout,,,2026-01-25 02:16:12.508295
18910,345,device_345_1,3430,comment_post,2026-01-07 13:58:00.615573,{},category,,,2026-01-25 02:16:12.508295
18911,176,device_176_3,3431,use_coupon,2025-11-26 01:19:21.615573,{},checkout,,,2026-01-25 02:16:12.508295
18912,176,device_176_3,3431,like_post,2025-11-26 01:19:39.615573,{},home,,,2026-01-25 02:16:12.508295
18913,176,device_176_3,3431,use_coupon,2025-11-26 01:19:33.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18914,176,device_176_3,3431,click_banner,2025-11-26 01:20:06.615573,{},checkout,,,2026-01-25 02:16:12.508295
18915,176,device_176_3,3431,register,2025-11-26 01:21:09.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18916,293,device_293_2,3432,logout,2026-01-13 06:21:13.615573,{},favorites,,,2026-01-25 02:16:12.508295
18917,293,device_293_2,3432,add_to_cart,2026-01-13 06:21:22.615573,"{""quantity"": 3, ""product_id"": 167}",search,,,2026-01-25 02:16:12.508295
18918,293,device_293_2,3432,remove_from_cart,2026-01-13 06:21:25.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18919,293,device_293_2,3432,follow_user,2026-01-13 06:22:13.615573,{},messages,,,2026-01-25 02:16:12.508295
18920,293,device_293_2,3432,logout,2026-01-13 06:22:41.615573,{},order_detail,,,2026-01-25 02:16:12.508295
18921,293,device_293_2,3432,app_close,2026-01-13 06:22:38.615573,{},cart,,,2026-01-25 02:16:12.508295
18922,293,device_293_2,3432,follow_user,2026-01-13 06:24:13.615573,{},coupon_center,,,2026-01-25 02:16:12.508295
18923,57,device_57_2,3433,app_open,2026-01-09 22:17:28.615573,{},settings,,,2026-01-25 02:16:12.508295
18924,57,device_57_2,3433,edit_profile,2026-01-09 22:17:58.615573,{},product_detail,,,2026-01-25 02:16:12.508295
18925,57,device_57_2,3433,add_favorite,2026-01-09 22:18:04.615573,{},favorites,,,2026-01-25 02:16:12.508295
18926,267,device_267_3,3434,logout,2025-11-02 10:17:41.615573,{},order_list,,,2026-01-25 02:16:12.508295
18927,267,device_267_3,3434,login,2025-11-02 10:17:58.615573,{},order_detail,,,2026-01-25 02:16:12.508295
18928,267,device_267_3,3434,like_post,2025-11-02 10:18:11.615573,{},category,,,2026-01-25 02:16:12.508295
18929,267,device_267_3,3434,share,2025-11-02 10:18:14.615573,{},settings,,,2026-01-25 02:16:12.508295
18930,267,device_267_3,3434,edit_profile,2025-11-02 10:18:33.615573,{},post_feed,,,2026-01-25 02:16:12.508295
18931,267,device_267_3,3434,share,2025-11-02 10:18:11.615573,{},home,,,2026-01-25 02:16:12.508295
