session_id,user_id,device_id,start_time,end_time,duration_seconds,event_count,page_view_count,is_bounce,entry_page,exit_page,traffic_source,utm_source,utm_medium,utm_campaign,created_at
4575,466,device_466_3,2025-12-31 23:10:04.615573,2025-12-31 23:33:42.615573,1418,13,13,f,home,search,social,xiaohongshu,paid,618,2026-01-25 02:16:11.657608
4576,5,device_5_3,2025-11-17 04:03:00.615573,2025-11-17 04:17:58.615573,898,47,10,f,home,coupon_center,referral,organic,banner,recall,2026-01-25 02:16:11.657608
4577,487,device_487_3,2025-11-16 22:02:30.615573,2025-11-16 22:15:12.615573,762,23,16,f,home,settings,paid,baidu,organic,recall,2026-01-25 02:16:11.657608
4578,490,device_490_1,2025-12-07 09:48:31.615573,2025-12-07 09:55:19.615573,408,9,9,f,home,checkout,direct,douyin,organic,618,2026-01-25 02:16:11.657608
4579,340,device_340_1,2025-11-14 21:20:40.615573,2025-11-14 21:31:31.615573,651,12,3,f,post_feed,product_detail,email,weixin,push,,2026-01-25 02:16:11.657608
4580,368,device_368_1,2025-12-15 08:00:39.615573,2025-12-15 08:16:35.615573,956,33,18,f,product_detail,post_feed,social,xiaohongshu,referral,brand_day,2026-01-25 02:16:11.657608
4581,114,device_114_3,2025-12-09 12:55:36.615573,2025-12-09 12:57:30.615573,114,37,8,f,home,search,social,weixin,organic,brand_day,2026-01-25 02:16:11.657608
4582,96,device_96_1,2025-11-12 06:46:12.615573,2025-11-12 07:03:31.615573,1039,21,12,f,post_feed,product_detail,direct,baidu,push,618,2026-01-25 02:16:11.657608
4583,328,device_328_2,2026-01-11 23:35:29.615573,2026-01-12 00:01:37.615573,1568,30,15,f,home,messages,social,douyin,organic,recall,2026-01-25 02:16:11.657608
4584,294,device_294_2,2025-12-16 05:43:10.615573,2025-12-16 05:46:50.615573,220,24,16,f,home,favorites,paid,xiaohongshu,referral,,2026-01-25 02:16:11.657608
4585,330,device_330_1,2025-11-19 05:53:52.615573,2025-11-19 06:21:34.615573,1662,38,3,f,home,profile,referral,weixin,referral,618,2026-01-25 02:16:11.657608
4586,155,device_155_3,2025-12-30 11:18:13.615573,2025-12-30 11:41:10.615573,1377,20,11,f,home,checkout,paid,baidu,referral,618,2026-01-25 02:16:11.657608
4587,428,device_428_1,2025-12-18 01:18:04.615573,2025-12-18 01:27:29.615573,565,34,19,f,post_feed,search,direct,xiaohongshu,push,double11,2026-01-25 02:16:11.657608
4588,426,device_426_3,2025-12-03 02:15:48.615573,2025-12-03 02:45:44.615573,1796,30,17,f,home,favorites,organic,direct,paid,double11,2026-01-25 02:16:11.657608
4589,265,device_265_2,2025-11-08 14:46:42.615573,2025-11-08 14:48:05.615573,83,23,18,f,product_detail,home,referral,direct,banner,618,2026-01-25 02:16:11.657608
4590,290,device_290_2,2026-01-14 23:20:28.615573,2026-01-14 23:42:03.615573,1295,38,14,f,post_feed,search,direct,direct,paid,brand_day,2026-01-25 02:16:11.657608
4591,174,device_174_1,2025-12-28 09:02:20.615573,2025-12-28 09:24:40.615573,1340,3,2,f,product_detail,category,referral,douyin,organic,recall,2026-01-25 02:16:11.657608
4592,329,device_329_3,2026-01-17 09:57:58.615573,2026-01-17 10:01:25.615573,207,22,5,f,post_feed,profile,email,weixin,paid,recall,2026-01-25 02:16:11.657608
4593,310,device_310_2,2025-10-31 13:48:10.615573,2025-10-31 14:07:15.615573,1145,50,11,f,home,post_detail,paid,direct,push,brand_day,2026-01-25 02:16:11.657608
4594,319,device_319_3,2025-11-22 20:03:17.615573,2025-11-22 20:08:13.615573,296,21,20,f,home,settings,paid,direct,banner,618,2026-01-25 02:16:11.657608
4595,401,device_401_2,2025-12-20 21:44:02.615573,2025-12-20 22:06:23.615573,1341,18,17,f,product_detail,order_detail,direct,weixin,banner,spring_sale,2026-01-25 02:16:11.657608
4596,455,device_455_1,2025-11-21 22:18:48.615573,2025-11-21 22:46:54.615573,1686,26,10,f,home,category,paid,xiaohongshu,referral,brand_day,2026-01-25 02:16:11.657608
4597,489,device_489_2,2025-11-17 08:24:26.615573,2025-11-17 08:37:37.615573,791,47,10,f,product_detail,favorites,social,organic,organic,brand_day,2026-01-25 02:16:11.657608
4598,429,device_429_1,2025-11-02 09:55:46.615573,2025-11-02 10:13:42.615573,1076,16,3,f,home,home,email,xiaohongshu,paid,new_user,2026-01-25 02:16:11.657608
4599,360,device_360_3,2026-01-13 07:16:58.615573,2026-01-13 07:25:05.615573,487,15,8,f,product_detail,order_list,email,baidu,banner,spring_sale,2026-01-25 02:16:11.657608
4600,401,device_401_3,2026-01-02 11:41:03.615573,2026-01-02 12:02:02.615573,1259,49,9,f,home,coupon_center,email,xiaohongshu,paid,double11,2026-01-25 02:16:11.657608
4601,434,device_434_2,2025-11-13 12:40:39.615573,2025-11-13 12:48:01.615573,442,48,19,f,product_detail,home,social,weixin,paid,recall,2026-01-25 02:16:11.657608
4602,410,device_410_2,2025-12-17 17:45:59.615573,2025-12-17 18:07:18.615573,1279,39,20,f,product_detail,post_detail,direct,douyin,paid,spring_sale,2026-01-25 02:16:11.657608
4603,172,device_172_3,2025-11-04 02:49:39.615573,2025-11-04 02:58:49.615573,550,47,8,f,post_feed,search,referral,organic,banner,double11,2026-01-25 02:16:11.657608
4604,453,device_453_1,2025-12-19 07:55:48.615573,2025-12-19 08:08:06.615573,738,13,18,f,home,category,referral,xiaohongshu,paid,spring_sale,2026-01-25 02:16:11.657608
4605,81,device_81_1,2026-01-11 11:46:28.615573,2026-01-11 11:56:04.615573,576,45,15,f,post_feed,home,paid,douyin,referral,recall,2026-01-25 02:16:11.657608
4606,195,device_195_2,2025-12-16 13:28:04.615573,2025-12-16 13:36:08.615573,484,30,10,f,home,order_list,paid,organic,referral,spring_sale,2026-01-25 02:16:11.657608
4607,9,device_9_1,2025-12-28 22:56:03.615573,2025-12-28 23:21:08.615573,1505,5,10,f,home,search,referral,weixin,push,recall,2026-01-25 02:16:11.657608
4608,349,device_349_2,2025-12-05 13:51:06.615573,2025-12-05 13:55:48.615573,282,34,12,f,post_feed,checkout,social,douyin,organic,new_user,2026-01-25 02:16:11.657608
4609,245,device_245_1,2026-01-16 21:15:36.615573,2026-01-16 21:21:06.615573,330,5,10,f,product_detail,home,paid,weixin,banner,618,2026-01-25 02:16:11.657608
4610,492,device_492_2,2025-11-27 14:51:56.615573,2025-11-27 15:11:10.615573,1154,7,12,f,product_detail,product_detail,referral,weixin,referral,618,2026-01-25 02:16:11.657608
4611,358,device_358_3,2025-11-25 01:41:01.615573,2025-11-25 01:44:47.615573,226,9,13,f,post_feed,category,organic,baidu,push,recall,2026-01-25 02:16:11.657608
4612,181,device_181_1,2025-12-10 00:01:08.615573,2025-12-10 00:20:56.615573,1188,10,15,f,home,home,email,weixin,banner,618,2026-01-25 02:16:11.657608
4613,32,device_32_1,2025-12-30 02:26:32.615573,2025-12-30 02:28:13.615573,101,5,17,f,product_detail,order_detail,direct,organic,push,recall,2026-01-25 02:16:11.657608
4614,194,device_194_1,2025-11-14 12:13:10.615573,2025-11-14 12:20:39.615573,449,35,13,f,post_feed,order_detail,referral,direct,organic,double11,2026-01-25 02:16:11.657608
4615,122,device_122_2,2025-12-30 23:51:46.615573,2025-12-31 00:19:30.615573,1664,18,16,f,post_feed,settings,paid,weixin,banner,,2026-01-25 02:16:11.657608
4616,315,device_315_2,2025-12-30 08:56:02.615573,2025-12-30 09:23:09.615573,1627,46,9,f,product_detail,category,social,direct,paid,,2026-01-25 02:16:11.657608
4617,160,device_160_1,2026-01-18 02:51:14.615573,2026-01-18 03:16:50.615573,1536,50,3,f,product_detail,checkout,referral,xiaohongshu,referral,618,2026-01-25 02:16:11.657608
4618,14,device_14_1,2026-01-05 03:32:29.615573,2026-01-05 04:01:44.615573,1755,44,5,f,home,coupon_center,social,weixin,organic,double11,2026-01-25 02:16:11.657608
4619,463,device_463_1,2025-10-31 16:17:29.615573,2025-10-31 16:31:49.615573,860,22,12,f,post_feed,home,referral,organic,push,,2026-01-25 02:16:11.657608
4620,69,device_69_2,2025-12-03 15:03:43.615573,2025-12-03 15:08:26.615573,283,24,19,f,home,profile,organic,douyin,push,,2026-01-25 02:16:11.657608
4621,468,device_468_2,2025-12-07 04:13:37.615573,2025-12-07 04:38:58.615573,1521,49,2,f,home,post_detail,social,baidu,paid,spring_sale,2026-01-25 02:16:11.657608
4622,483,device_483_1,2025-11-18 18:09:48.615573,2025-11-18 18:15:46.615573,358,50,11,f,post_feed,category,organic,weixin,organic,new_user,2026-01-25 02:16:11.657608
4623,227,device_227_1,2025-11-06 22:26:23.615573,2025-11-06 22:53:31.615573,1628,27,4,f,home,home,email,xiaohongshu,referral,double11,2026-01-25 02:16:11.657608
4624,425,device_425_3,2025-11-28 12:53:47.615573,2025-11-28 13:11:42.615573,1075,29,13,f,post_feed,post_feed,social,douyin,organic,618,2026-01-25 02:16:11.657608
4625,478,device_478_2,2025-12-24 05:03:59.615573,2025-12-24 05:33:14.615573,1755,40,6,f,post_feed,coupon_center,direct,organic,referral,recall,2026-01-25 02:16:11.657608
4626,398,device_398_2,2025-11-15 17:34:19.615573,2025-11-15 18:01:50.615573,1651,13,7,f,post_feed,post_feed,paid,douyin,paid,spring_sale,2026-01-25 02:16:11.657608
4627,129,device_129_2,2026-01-22 10:34:44.615573,2026-01-22 10:51:05.615573,981,41,13,f,product_detail,cart,organic,weixin,push,brand_day,2026-01-25 02:16:11.657608
4628,203,device_203_1,2025-12-09 18:39:35.615573,2025-12-09 18:48:34.615573,539,40,13,f,product_detail,search,organic,weixin,paid,new_user,2026-01-25 02:16:11.657608
4629,20,device_20_3,2026-01-04 23:46:16.615573,2026-01-05 00:01:59.615573,943,17,2,f,home,cart,direct,organic,paid,,2026-01-25 02:16:11.657608
4630,312,device_312_1,2026-01-15 23:35:16.615573,2026-01-15 23:58:35.615573,1399,8,2,f,home,post_detail,social,weixin,banner,,2026-01-25 02:16:11.657608
4631,263,device_263_1,2026-01-10 07:27:50.615573,2026-01-10 07:39:44.615573,714,3,10,f,post_feed,cart,organic,baidu,referral,,2026-01-25 02:16:11.657608
4632,488,device_488_1,2025-12-11 12:52:54.615573,2025-12-11 12:58:39.615573,345,27,2,f,home,home,organic,direct,banner,recall,2026-01-25 02:16:11.657608
4633,83,device_83_3,2026-01-12 07:32:23.615573,2026-01-12 07:51:34.615573,1151,14,2,f,post_feed,order_list,direct,weixin,referral,,2026-01-25 02:16:11.657608
4634,330,device_330_2,2025-10-31 18:48:33.615573,2025-10-31 18:57:25.615573,532,45,12,f,post_feed,cart,direct,baidu,paid,,2026-01-25 02:16:11.657608
4635,462,device_462_3,2025-12-14 09:58:23.615573,2025-12-14 10:11:26.615573,783,22,19,f,product_detail,coupon_center,referral,weixin,banner,recall,2026-01-25 02:16:11.657608
4636,358,device_358_1,2025-12-10 02:44:47.615573,2025-12-10 03:03:34.615573,1127,46,15,f,home,settings,social,weixin,push,double11,2026-01-25 02:16:11.657608
4637,193,device_193_2,2025-11-12 15:10:50.615573,2025-11-12 15:30:49.615573,1199,27,5,f,post_feed,profile,direct,douyin,banner,618,2026-01-25 02:16:11.657608
4638,489,device_489_2,2026-01-23 03:48:59.615573,2026-01-23 04:04:12.615573,913,3,5,f,home,home,email,xiaohongshu,referral,618,2026-01-25 02:16:11.657608
4639,55,device_55_3,2026-01-17 04:56:39.615573,2026-01-17 05:25:59.615573,1760,9,11,f,post_feed,favorites,paid,direct,paid,brand_day,2026-01-25 02:16:11.657608
4640,181,device_181_2,2025-12-04 02:10:28.615573,2025-12-04 02:37:17.615573,1609,25,2,f,home,cart,paid,direct,push,spring_sale,2026-01-25 02:16:11.657608
4641,105,device_105_2,2025-11-20 17:54:01.615573,2025-11-20 18:18:50.615573,1489,6,6,f,product_detail,coupon_center,direct,organic,push,new_user,2026-01-25 02:16:11.657608
4642,417,device_417_2,2025-11-12 09:40:29.615573,2025-11-12 09:52:18.615573,709,29,11,f,post_feed,product_detail,paid,douyin,referral,new_user,2026-01-25 02:16:11.657608
4643,243,device_243_2,2026-01-10 23:25:19.615573,2026-01-10 23:51:55.615573,1596,28,3,f,product_detail,messages,organic,baidu,banner,618,2026-01-25 02:16:11.657608
4644,250,device_250_1,2025-12-16 13:03:59.615573,2025-12-16 13:21:26.615573,1047,19,13,f,post_feed,home,direct,xiaohongshu,referral,recall,2026-01-25 02:16:11.657608
4645,397,device_397_1,2025-11-15 23:28:19.615573,2025-11-15 23:29:14.615573,55,16,12,t,post_feed,post_detail,organic,xiaohongshu,push,618,2026-01-25 02:16:11.657608
4646,475,device_475_2,2026-01-15 23:20:15.615573,2026-01-15 23:49:27.615573,1752,32,15,f,post_feed,messages,paid,douyin,paid,recall,2026-01-25 02:16:11.657608
4647,248,device_248_1,2025-12-10 16:47:08.615573,2025-12-10 16:50:03.615573,175,20,11,f,home,favorites,direct,xiaohongshu,referral,brand_day,2026-01-25 02:16:11.657608
4648,356,device_356_1,2025-11-13 08:37:18.615573,2025-11-13 08:45:28.615573,490,39,8,f,home,favorites,referral,organic,banner,,2026-01-25 02:16:11.657608
4649,323,device_323_2,2025-12-01 09:43:28.615573,2025-12-01 10:12:19.615573,1731,41,11,f,home,post_detail,email,weixin,banner,recall,2026-01-25 02:16:11.657608
4650,97,device_97_2,2025-11-23 14:33:51.615573,2025-11-23 14:46:02.615573,731,18,15,f,product_detail,post_feed,direct,douyin,banner,brand_day,2026-01-25 02:16:11.657608
4651,199,device_199_1,2026-01-17 20:22:44.615573,2026-01-17 20:52:10.615573,1766,16,4,f,post_feed,category,social,organic,banner,spring_sale,2026-01-25 02:16:11.657608
4652,117,device_117_3,2025-11-01 14:13:07.615573,2025-11-01 14:16:51.615573,224,46,16,f,product_detail,post_detail,referral,douyin,referral,brand_day,2026-01-25 02:16:11.657608
4653,104,device_104_3,2026-01-03 12:58:03.615573,2026-01-03 13:15:46.615573,1063,24,4,f,home,order_list,email,weixin,paid,,2026-01-25 02:16:11.657608
4654,180,device_180_3,2025-11-04 13:14:01.615573,2025-11-04 13:19:20.615573,319,23,2,f,post_feed,category,paid,organic,referral,double11,2026-01-25 02:16:11.657608
4655,33,device_33_3,2025-10-30 20:33:29.615573,2025-10-30 20:38:29.615573,300,26,13,f,product_detail,search,referral,weixin,referral,618,2026-01-25 02:16:11.657608
4656,7,device_7_2,2025-11-17 17:52:05.615573,2025-11-17 17:55:11.615573,186,10,16,f,product_detail,product_detail,direct,organic,paid,,2026-01-25 02:16:11.657608
4657,288,device_288_3,2026-01-14 03:22:25.615573,2026-01-14 03:46:25.615573,1440,44,7,f,post_feed,order_list,social,weixin,referral,recall,2026-01-25 02:16:11.657608
4658,63,device_63_2,2026-01-12 03:41:46.615573,2026-01-12 03:52:12.615573,626,42,13,f,product_detail,home,referral,baidu,organic,recall,2026-01-25 02:16:11.657608
4659,47,device_47_2,2025-11-21 04:30:11.615573,2025-11-21 04:54:49.615573,1478,15,7,f,home,post_feed,direct,douyin,paid,recall,2026-01-25 02:16:11.657608
4660,495,device_495_2,2025-11-17 14:01:23.615573,2025-11-17 14:11:20.615573,597,24,13,f,post_feed,product_detail,referral,weixin,referral,,2026-01-25 02:16:11.657608
4661,476,device_476_2,2025-12-20 01:05:52.615573,2025-12-20 01:14:30.615573,518,10,10,f,post_feed,favorites,paid,douyin,paid,recall,2026-01-25 02:16:11.657608
4662,273,device_273_3,2026-01-06 05:49:22.615573,2026-01-06 06:08:28.615573,1146,43,14,f,post_feed,coupon_center,organic,direct,organic,brand_day,2026-01-25 02:16:11.657608
4663,92,device_92_1,2025-11-29 11:58:52.615573,2025-11-29 12:04:43.615573,351,33,8,f,home,checkout,referral,douyin,paid,brand_day,2026-01-25 02:16:11.657608
4664,26,device_26_1,2025-11-02 19:31:19.615573,2025-11-02 19:52:04.615573,1245,28,13,f,product_detail,cart,direct,baidu,banner,double11,2026-01-25 02:16:11.657608
4665,374,device_374_2,2025-12-22 06:31:35.615573,2025-12-22 06:40:41.615573,546,16,3,f,product_detail,product_detail,social,baidu,paid,new_user,2026-01-25 02:16:11.657608
4666,340,device_340_2,2025-11-29 08:33:29.615573,2025-11-29 08:50:43.615573,1034,13,12,f,post_feed,profile,organic,xiaohongshu,paid,,2026-01-25 02:16:11.657608
4667,229,device_229_1,2025-12-24 21:26:44.615573,2025-12-24 21:32:58.615573,374,34,20,f,post_feed,post_detail,direct,weixin,referral,618,2026-01-25 02:16:11.657608
4668,62,device_62_1,2026-01-02 00:56:20.615573,2026-01-02 00:57:07.615573,47,15,11,t,product_detail,product_detail,paid,organic,organic,brand_day,2026-01-25 02:16:11.657608
4669,159,device_159_2,2025-12-07 02:30:56.615573,2025-12-07 02:40:43.615573,587,21,20,f,home,post_detail,direct,xiaohongshu,referral,recall,2026-01-25 02:16:11.657608
4670,133,device_133_2,2026-01-13 02:37:27.615573,2026-01-13 02:52:18.615573,891,48,13,f,product_detail,order_detail,direct,baidu,push,spring_sale,2026-01-25 02:16:11.657608
4671,405,device_405_1,2026-01-09 08:52:41.615573,2026-01-09 09:22:11.615573,1770,13,14,f,post_feed,home,organic,douyin,referral,brand_day,2026-01-25 02:16:11.657608
4672,461,device_461_1,2025-11-04 23:18:38.615573,2025-11-04 23:38:29.615573,1191,33,14,f,home,category,email,douyin,push,spring_sale,2026-01-25 02:16:11.657608
4673,86,device_86_2,2025-11-09 12:39:49.615573,2025-11-09 13:01:46.615573,1317,18,18,f,product_detail,home,referral,douyin,organic,618,2026-01-25 02:16:11.657608
4674,295,device_295_3,2025-11-07 10:54:02.615573,2025-11-07 10:59:57.615573,355,41,10,f,product_detail,messages,paid,douyin,referral,new_user,2026-01-25 02:16:11.657608
4675,76,device_76_1,2026-01-16 14:06:17.615573,2026-01-16 14:18:12.615573,715,23,11,f,product_detail,category,organic,xiaohongshu,push,new_user,2026-01-25 02:16:11.657608
4676,81,device_81_2,2026-01-03 11:36:07.615573,2026-01-03 12:01:06.615573,1499,39,11,f,home,favorites,organic,organic,paid,new_user,2026-01-25 02:16:11.657608
4677,181,device_181_1,2026-01-06 15:57:18.615573,2026-01-06 16:26:39.615573,1761,49,9,f,product_detail,profile,email,baidu,banner,spring_sale,2026-01-25 02:16:11.657608
4678,470,device_470_1,2025-12-15 13:26:13.615573,2025-12-15 13:35:01.615573,528,14,7,f,home,checkout,organic,organic,referral,,2026-01-25 02:16:11.657608
4679,169,device_169_3,2026-01-17 10:04:11.615573,2026-01-17 10:20:08.615573,957,44,18,f,product_detail,favorites,direct,douyin,organic,spring_sale,2026-01-25 02:16:11.657608
4680,138,device_138_1,2025-11-22 00:03:42.615573,2025-11-22 00:16:24.615573,762,33,4,f,product_detail,cart,direct,organic,referral,recall,2026-01-25 02:16:11.657608
4681,56,device_56_2,2025-11-11 10:22:21.615573,2025-11-11 10:27:40.615573,319,3,4,f,post_feed,settings,direct,organic,push,,2026-01-25 02:16:11.657608
4682,393,device_393_3,2025-12-12 06:52:15.615573,2025-12-12 07:18:53.615573,1598,26,8,f,product_detail,settings,organic,douyin,organic,double11,2026-01-25 02:16:11.657608
4683,146,device_146_2,2025-11-04 12:37:19.615573,2025-11-04 13:06:21.615573,1742,11,14,f,home,post_feed,social,xiaohongshu,referral,new_user,2026-01-25 02:16:11.657608
4684,10,device_10_1,2025-12-03 19:57:47.615573,2025-12-03 20:12:10.615573,863,50,4,f,home,post_detail,organic,organic,organic,spring_sale,2026-01-25 02:16:11.657608
4685,242,device_242_3,2025-11-27 21:35:38.615573,2025-11-27 21:45:15.615573,577,4,16,f,product_detail,home,social,organic,banner,double11,2026-01-25 02:16:11.657608
4686,1,device_1_3,2026-01-11 22:22:43.615573,2026-01-11 22:24:27.615573,104,8,15,f,home,profile,email,douyin,push,618,2026-01-25 02:16:11.657608
4687,341,device_341_1,2025-12-11 10:39:10.615573,2025-12-11 10:56:46.615573,1056,36,3,f,product_detail,search,paid,weixin,banner,618,2026-01-25 02:16:11.657608
4688,499,device_499_1,2025-11-07 02:53:08.615573,2025-11-07 03:13:21.615573,1213,15,7,f,post_feed,settings,referral,weixin,referral,double11,2026-01-25 02:16:11.657608
4689,366,device_366_2,2025-11-20 03:13:26.615573,2025-11-20 03:16:24.615573,178,5,11,f,home,checkout,organic,direct,paid,recall,2026-01-25 02:16:11.657608
4690,319,device_319_2,2026-01-16 04:35:19.615573,2026-01-16 04:54:27.615573,1148,20,17,f,home,search,referral,xiaohongshu,referral,new_user,2026-01-25 02:16:11.657608
4691,242,device_242_3,2025-11-06 12:41:59.615573,2025-11-06 12:48:00.615573,361,7,6,f,home,post_feed,email,direct,push,double11,2026-01-25 02:16:11.657608
4692,355,device_355_3,2025-11-29 23:03:54.615573,2025-11-29 23:12:53.615573,539,38,8,f,product_detail,favorites,email,direct,referral,spring_sale,2026-01-25 02:16:11.657608
4693,440,device_440_3,2025-12-10 23:46:18.615573,2025-12-11 00:12:32.615573,1574,24,18,f,post_feed,product_detail,referral,organic,paid,new_user,2026-01-25 02:16:11.657608
4694,141,device_141_1,2026-01-06 11:18:55.615573,2026-01-06 11:34:09.615573,914,35,7,f,home,favorites,email,baidu,referral,recall,2026-01-25 02:16:11.657608
4695,351,device_351_1,2025-12-26 17:15:50.615573,2025-12-26 17:26:08.615573,618,38,19,f,home,coupon_center,email,direct,organic,double11,2026-01-25 02:16:11.657608
4696,465,device_465_2,2026-01-04 05:31:03.615573,2026-01-04 05:50:20.615573,1157,29,19,f,home,post_feed,direct,weixin,referral,double11,2026-01-25 02:16:11.657608
4697,255,device_255_3,2025-11-05 06:15:25.615573,2025-11-05 06:31:37.615573,972,3,12,f,home,order_detail,paid,organic,organic,618,2026-01-25 02:16:11.657608
4698,275,device_275_2,2026-01-05 22:00:28.615573,2026-01-05 22:06:23.615573,355,48,19,f,product_detail,order_detail,referral,baidu,paid,spring_sale,2026-01-25 02:16:11.657608
4699,449,device_449_3,2025-11-03 10:03:08.615573,2025-11-03 10:06:37.615573,209,23,11,f,product_detail,coupon_center,referral,weixin,paid,recall,2026-01-25 02:16:11.657608
4700,434,device_434_1,2025-12-10 10:49:32.615573,2025-12-10 10:52:59.615573,207,18,20,f,post_feed,category,social,organic,paid,brand_day,2026-01-25 02:16:11.657608
4701,48,device_48_1,2025-12-16 19:57:41.615573,2025-12-16 20:03:18.615573,337,14,10,f,home,post_detail,paid,weixin,paid,new_user,2026-01-25 02:16:11.657608
4702,309,device_309_1,2026-01-05 11:14:33.615573,2026-01-05 11:22:58.615573,505,48,20,f,home,search,paid,weixin,push,618,2026-01-25 02:16:11.657608
4703,74,device_74_2,2025-11-12 11:27:53.615573,2025-11-12 11:57:06.615573,1753,6,16,f,post_feed,order_list,paid,baidu,organic,spring_sale,2026-01-25 02:16:11.657608
4704,40,device_40_3,2025-11-06 21:59:18.615573,2025-11-06 22:02:16.615573,178,20,6,f,home,messages,referral,direct,paid,recall,2026-01-25 02:16:11.657608
4705,350,device_350_1,2025-11-17 18:20:09.615573,2025-11-17 18:26:16.615573,367,26,5,f,home,settings,direct,xiaohongshu,push,,2026-01-25 02:16:11.657608
4706,127,device_127_2,2026-01-15 05:43:05.615573,2026-01-15 05:54:21.615573,676,46,2,f,home,category,social,organic,paid,double11,2026-01-25 02:16:11.657608
4707,249,device_249_2,2025-12-06 01:49:23.615573,2025-12-06 02:10:12.615573,1249,6,10,f,home,post_feed,referral,weixin,push,618,2026-01-25 02:16:11.657608
4708,32,device_32_2,2025-11-25 15:31:18.615573,2025-11-25 15:52:24.615573,1266,30,20,f,post_feed,home,paid,direct,banner,recall,2026-01-25 02:16:11.657608
4709,100,device_100_3,2025-10-29 19:10:37.615573,2025-10-29 19:35:07.615573,1470,33,15,f,home,post_detail,paid,weixin,banner,,2026-01-25 02:16:11.657608
4710,401,device_401_3,2025-12-27 23:46:11.615573,2025-12-27 23:59:53.615573,822,7,13,f,post_feed,messages,organic,douyin,push,recall,2026-01-25 02:16:11.657608
4711,48,device_48_2,2025-12-25 04:35:15.615573,2025-12-25 04:42:59.615573,464,23,5,f,product_detail,order_list,paid,xiaohongshu,paid,spring_sale,2026-01-25 02:16:11.657608
4712,19,device_19_2,2025-11-10 15:19:05.615573,2025-11-10 15:44:22.615573,1517,46,5,f,home,product_detail,direct,organic,paid,,2026-01-25 02:16:11.657608
4713,344,device_344_1,2025-12-12 02:55:26.615573,2025-12-12 03:19:31.615573,1445,38,10,f,product_detail,search,organic,weixin,paid,recall,2026-01-25 02:16:11.657608
4714,42,device_42_2,2025-11-10 10:00:33.615573,2025-11-10 10:26:29.615573,1556,5,19,f,home,category,referral,organic,organic,brand_day,2026-01-25 02:16:11.657608
4715,399,device_399_2,2025-12-06 09:35:18.615573,2025-12-06 09:45:18.615573,600,32,19,f,post_feed,favorites,organic,douyin,banner,double11,2026-01-25 02:16:11.657608
4716,65,device_65_2,2025-11-28 17:29:12.615573,2025-11-28 17:40:51.615573,699,37,12,f,home,order_list,direct,baidu,paid,brand_day,2026-01-25 02:16:11.657608
4717,75,device_75_1,2025-11-28 14:57:52.615573,2025-11-28 14:58:39.615573,47,45,11,t,home,cart,email,xiaohongshu,banner,recall,2026-01-25 02:16:11.657608
4718,417,device_417_3,2025-11-30 23:07:03.615573,2025-11-30 23:07:58.615573,55,40,20,t,product_detail,cart,referral,organic,banner,spring_sale,2026-01-25 02:16:11.657608
4719,415,device_415_3,2025-12-05 18:36:22.615573,2025-12-05 18:51:45.615573,923,8,9,f,home,product_detail,social,direct,banner,double11,2026-01-25 02:16:11.657608
4720,258,device_258_1,2025-12-12 13:40:59.615573,2025-12-12 14:08:40.615573,1661,4,15,f,home,cart,organic,baidu,banner,,2026-01-25 02:16:11.657608
4721,445,device_445_2,2026-01-03 04:40:04.615573,2026-01-03 05:04:08.615573,1444,14,10,f,post_feed,order_list,social,weixin,organic,new_user,2026-01-25 02:16:11.657608
4722,397,device_397_2,2025-11-18 12:58:55.615573,2025-11-18 13:18:55.615573,1200,9,15,f,post_feed,post_detail,referral,direct,referral,recall,2026-01-25 02:16:11.657608
4723,99,device_99_2,2025-12-30 17:55:41.615573,2025-12-30 18:11:26.615573,945,39,13,f,product_detail,search,email,organic,paid,brand_day,2026-01-25 02:16:11.657608
4724,87,device_87_3,2025-11-10 02:14:10.615573,2025-11-10 02:23:50.615573,580,39,4,f,product_detail,coupon_center,direct,douyin,push,spring_sale,2026-01-25 02:16:11.657608
4725,314,device_314_1,2026-01-20 05:55:08.615573,2026-01-20 06:11:29.615573,981,49,12,f,home,product_detail,social,weixin,referral,recall,2026-01-25 02:16:11.657608
4726,436,device_436_1,2025-10-29 03:56:53.615573,2025-10-29 03:59:21.615573,148,4,14,f,home,category,paid,direct,banner,brand_day,2026-01-25 02:16:11.657608
4727,50,device_50_1,2026-01-20 23:30:50.615573,2026-01-20 23:51:46.615573,1256,36,13,f,post_feed,favorites,email,baidu,organic,spring_sale,2026-01-25 02:16:11.657608
4728,167,device_167_2,2025-11-20 00:53:55.615573,2025-11-20 01:19:24.615573,1529,47,20,f,product_detail,settings,social,organic,push,new_user,2026-01-25 02:16:11.657608
4729,451,device_451_3,2025-12-05 21:30:10.615573,2025-12-05 21:36:43.615573,393,40,10,f,product_detail,category,referral,douyin,paid,,2026-01-25 02:16:11.657608
4730,420,device_420_3,2025-12-10 09:02:02.615573,2025-12-10 09:12:55.615573,653,39,11,f,product_detail,coupon_center,email,direct,paid,brand_day,2026-01-25 02:16:11.657608
4731,291,device_291_3,2025-11-20 13:23:52.615573,2025-11-20 13:29:16.615573,324,3,16,f,post_feed,search,paid,baidu,organic,new_user,2026-01-25 02:16:11.657608
4732,126,device_126_1,2026-01-24 13:45:12.615573,2026-01-24 13:48:08.615573,176,45,10,f,post_feed,post_feed,email,xiaohongshu,banner,new_user,2026-01-25 02:16:11.657608
