page_view_id,user_id,session_id,page_name,page_url,referrer,duration_seconds,scroll_depth_pct,view_time,created_at
23085,359,3808,checkout,,,98,70,2025-12-30 09:24:02.615573,2026-01-25 02:16:11.74548
23086,297,3809,cart,,,62,34,2025-11-12 19:50:04.615573,2026-01-25 02:16:11.74548
23087,297,3809,settings,,,55,38,2025-11-12 19:50:22.615573,2026-01-25 02:16:11.74548
23088,297,3809,category,,,26,50,2025-11-12 19:52:04.615573,2026-01-25 02:16:11.74548
23089,297,3809,category,,,105,27,2025-11-12 19:51:13.615573,2026-01-25 02:16:11.74548
23090,297,3809,order_detail,,,97,49,2025-11-12 19:53:28.615573,2026-01-25 02:16:11.74548
23091,297,3809,search,,,62,47,2025-11-12 19:51:49.615573,2026-01-25 02:16:11.74548
23092,297,3809,product_detail,,,116,58,2025-11-12 19:56:04.615573,2026-01-25 02:16:11.74548
23093,240,3810,profile,,,85,69,2025-11-20 13:53:28.615573,2026-01-25 02:16:11.74548
23094,240,3810,coupon_center,,,98,72,2025-11-20 13:54:17.615573,2026-01-25 02:16:11.74548
23095,240,3810,order_detail,,,92,91,2025-11-20 13:54:38.615573,2026-01-25 02:16:11.74548
23096,240,3810,category,,,7,41,2025-11-20 13:54:40.615573,2026-01-25 02:16:11.74548
23097,240,3810,coupon_center,,,83,91,2025-11-20 13:56:44.615573,2026-01-25 02:16:11.74548
23098,240,3810,post_feed,,,113,65,2025-11-20 13:57:08.615573,2026-01-25 02:16:11.74548
23099,240,3810,checkout,,,113,20,2025-11-20 13:57:22.615573,2026-01-25 02:16:11.74548
23100,413,3811,order_detail,,,85,87,2026-01-14 09:48:10.615573,2026-01-25 02:16:11.74548
23101,413,3811,product_detail,,,81,21,2026-01-14 09:48:36.615573,2026-01-25 02:16:11.74548
23102,413,3811,messages,,,78,75,2026-01-14 09:49:34.615573,2026-01-25 02:16:11.74548
23103,413,3811,coupon_center,,,76,96,2026-01-14 09:49:10.615573,2026-01-25 02:16:11.74548
23104,118,3812,post_detail,,,108,32,2025-11-30 01:22:52.615573,2026-01-25 02:16:11.74548
23105,118,3812,order_detail,,,91,91,2025-11-30 01:23:26.615573,2026-01-25 02:16:11.74548
23106,118,3812,search,,,103,47,2025-11-30 01:24:38.615573,2026-01-25 02:16:11.74548
23107,118,3812,favorites,,,103,66,2025-11-30 01:25:07.615573,2026-01-25 02:16:11.74548
23108,118,3812,order_list,,,24,94,2025-11-30 01:23:52.615573,2026-01-25 02:16:11.74548
23109,118,3812,category,,,106,65,2025-11-30 01:26:22.615573,2026-01-25 02:16:11.74548
23110,118,3812,product_detail,,,18,96,2025-11-30 01:27:16.615573,2026-01-25 02:16:11.74548
23111,37,3813,order_list,,,50,82,2025-11-13 17:30:42.615573,2026-01-25 02:16:11.74548
23112,37,3813,settings,,,120,30,2025-11-13 17:30:59.615573,2026-01-25 02:16:11.74548
23113,37,3813,home,,,23,64,2025-11-13 17:31:44.615573,2026-01-25 02:16:11.74548
23114,37,3813,order_detail,,,55,43,2025-11-13 17:33:36.615573,2026-01-25 02:16:11.74548
23115,37,3813,profile,,,9,31,2025-11-13 17:33:02.615573,2026-01-25 02:16:11.74548
23116,37,3813,profile,,,112,44,2025-11-13 17:33:42.615573,2026-01-25 02:16:11.74548
23117,37,3813,post_detail,,,50,50,2025-11-13 17:32:00.615573,2026-01-25 02:16:11.74548
23118,37,3813,checkout,,,36,31,2025-11-13 17:34:33.615573,2026-01-25 02:16:11.74548
23119,37,3813,product_detail,,,114,64,2025-11-13 17:38:18.615573,2026-01-25 02:16:11.74548
23120,37,3813,profile,,,30,95,2025-11-13 17:36:24.615573,2026-01-25 02:16:11.74548
23121,247,3814,cart,,,87,51,2025-11-06 09:28:23.615573,2026-01-25 02:16:11.74548
23122,247,3814,favorites,,,100,58,2025-11-06 09:28:33.615573,2026-01-25 02:16:11.74548
23123,247,3814,category,,,78,30,2025-11-06 09:28:49.615573,2026-01-25 02:16:11.74548
23124,247,3814,checkout,,,25,37,2025-11-06 09:29:29.615573,2026-01-25 02:16:11.74548
23125,247,3814,order_detail,,,31,38,2025-11-06 09:32:11.615573,2026-01-25 02:16:11.74548
23126,247,3814,order_list,,,25,59,2025-11-06 09:30:48.615573,2026-01-25 02:16:11.74548
23127,247,3814,cart,,,104,41,2025-11-06 09:30:17.615573,2026-01-25 02:16:11.74548
23128,233,3815,settings,,,41,58,2025-12-03 10:32:32.615573,2026-01-25 02:16:11.74548
23129,233,3815,cart,,,34,73,2025-12-03 10:33:15.615573,2026-01-25 02:16:11.74548
23130,233,3815,order_list,,,110,51,2025-12-03 10:33:08.615573,2026-01-25 02:16:11.74548
23131,233,3815,order_detail,,,78,53,2025-12-03 10:35:29.615573,2026-01-25 02:16:11.74548
23132,233,3815,checkout,,,16,67,2025-12-03 10:35:48.615573,2026-01-25 02:16:11.74548
23133,233,3815,category,,,41,98,2025-12-03 10:36:12.615573,2026-01-25 02:16:11.74548
23134,233,3815,product_detail,,,18,53,2025-12-03 10:36:08.615573,2026-01-25 02:16:11.74548
23135,233,3815,order_detail,,,48,79,2025-12-03 10:33:49.615573,2026-01-25 02:16:11.74548
23136,233,3815,checkout,,,44,49,2025-12-03 10:35:52.615573,2026-01-25 02:16:11.74548
23137,304,3816,settings,,,16,55,2025-12-02 09:02:01.615573,2026-01-25 02:16:11.74548
23138,304,3816,favorites,,,96,90,2025-12-02 09:02:56.615573,2026-01-25 02:16:11.74548
23139,304,3816,favorites,,,76,60,2025-12-02 09:03:29.615573,2026-01-25 02:16:11.74548
23140,304,3816,checkout,,,40,79,2025-12-02 09:03:01.615573,2026-01-25 02:16:11.74548
23141,304,3816,profile,,,21,82,2025-12-02 09:06:01.615573,2026-01-25 02:16:11.74548
23142,304,3816,order_detail,,,120,49,2025-12-02 09:05:01.615573,2026-01-25 02:16:11.74548
23143,304,3816,cart,,,110,43,2025-12-02 09:07:25.615573,2026-01-25 02:16:11.74548
23144,304,3816,favorites,,,72,42,2025-12-02 09:04:21.615573,2026-01-25 02:16:11.74548
23145,304,3816,post_detail,,,78,89,2025-12-02 09:09:13.615573,2026-01-25 02:16:11.74548
23146,89,3817,order_list,,,41,52,2026-01-03 09:08:07.615573,2026-01-25 02:16:11.74548
23147,89,3817,cart,,,113,38,2026-01-03 09:08:36.615573,2026-01-25 02:16:11.74548
23148,89,3817,category,,,30,79,2026-01-03 09:09:51.615573,2026-01-25 02:16:11.74548
23149,89,3817,home,,,77,28,2026-01-03 09:10:40.615573,2026-01-25 02:16:11.74548
23150,89,3817,profile,,,96,66,2026-01-03 09:11:27.615573,2026-01-25 02:16:11.74548
23151,89,3817,search,,,77,26,2026-01-03 09:13:02.615573,2026-01-25 02:16:11.74548
23152,89,3817,search,,,19,99,2026-01-03 09:12:49.615573,2026-01-25 02:16:11.74548
23153,250,3818,checkout,,,119,85,2025-12-26 17:26:41.615573,2026-01-25 02:16:11.74548
23154,250,3818,home,,,57,95,2025-12-26 17:27:20.615573,2026-01-25 02:16:11.74548
23155,250,3818,post_detail,,,43,37,2025-12-26 17:27:47.615573,2026-01-25 02:16:11.74548
23156,268,3819,post_detail,,,68,89,2025-12-02 19:05:53.615573,2026-01-25 02:16:11.74548
23157,268,3819,post_feed,,,33,36,2025-12-02 19:06:37.615573,2026-01-25 02:16:11.74548
23158,268,3819,coupon_center,,,34,86,2025-12-02 19:07:45.615573,2026-01-25 02:16:11.74548
23159,268,3819,settings,,,83,41,2025-12-02 19:07:38.615573,2026-01-25 02:16:11.74548
23160,268,3819,product_detail,,,61,51,2025-12-02 19:07:05.615573,2026-01-25 02:16:11.74548
23161,268,3819,checkout,,,49,52,2025-12-02 19:08:03.615573,2026-01-25 02:16:11.74548
23162,268,3819,profile,,,60,99,2025-12-02 19:11:17.615573,2026-01-25 02:16:11.74548
23163,430,3820,product_detail,,,98,46,2025-12-08 12:28:51.615573,2026-01-25 02:16:11.74548
23164,430,3820,messages,,,32,73,2025-12-08 12:29:11.615573,2026-01-25 02:16:11.74548
23165,430,3820,checkout,,,108,32,2025-12-08 12:30:27.615573,2026-01-25 02:16:11.74548
23166,430,3820,home,,,102,35,2025-12-08 12:29:33.615573,2026-01-25 02:16:11.74548
23167,430,3820,order_detail,,,85,99,2025-12-08 12:31:11.615573,2026-01-25 02:16:11.74548
23168,430,3820,profile,,,94,33,2025-12-08 12:31:01.615573,2026-01-25 02:16:11.74548
23169,430,3820,home,,,30,64,2025-12-08 12:32:45.615573,2026-01-25 02:16:11.74548
23170,430,3820,post_feed,,,60,96,2025-12-08 12:33:52.615573,2026-01-25 02:16:11.74548
23171,430,3820,messages,,,103,40,2025-12-08 12:33:07.615573,2026-01-25 02:16:11.74548
23172,430,3820,order_list,,,66,21,2025-12-08 12:37:06.615573,2026-01-25 02:16:11.74548
23173,2,3821,category,,,80,58,2026-01-02 12:31:45.615573,2026-01-25 02:16:11.74548
23174,2,3821,favorites,,,115,77,2026-01-02 12:32:17.615573,2026-01-25 02:16:11.74548
23175,236,3822,messages,,,110,78,2025-12-04 15:07:11.615573,2026-01-25 02:16:11.74548
23176,236,3822,search,,,112,96,2025-12-04 15:08:11.615573,2026-01-25 02:16:11.74548
23177,236,3822,order_detail,,,73,85,2025-12-04 15:07:45.615573,2026-01-25 02:16:11.74548
23178,236,3822,checkout,,,64,54,2025-12-04 15:07:56.615573,2026-01-25 02:16:11.74548
23179,117,3823,search,,,12,70,2025-12-05 06:12:53.615573,2026-01-25 02:16:11.74548
23180,117,3823,order_list,,,51,56,2025-12-05 06:13:05.615573,2026-01-25 02:16:11.74548
23181,117,3823,coupon_center,,,113,37,2025-12-05 06:14:05.615573,2026-01-25 02:16:11.74548
23182,117,3823,profile,,,31,97,2025-12-05 06:13:56.615573,2026-01-25 02:16:11.74548
23183,117,3823,cart,,,41,35,2025-12-05 06:16:17.615573,2026-01-25 02:16:11.74548
23184,56,3824,checkout,,,31,32,2025-12-01 14:00:21.615573,2026-01-25 02:16:11.74548
23185,56,3824,profile,,,38,20,2025-12-01 14:00:33.615573,2026-01-25 02:16:11.74548
23186,56,3824,coupon_center,,,111,91,2025-12-01 14:01:29.615573,2026-01-25 02:16:11.74548
23187,56,3824,category,,,73,22,2025-12-01 14:01:45.615573,2026-01-25 02:16:11.74548
23188,56,3824,messages,,,65,95,2025-12-01 14:01:57.615573,2026-01-25 02:16:11.74548
23189,56,3824,post_feed,,,100,28,2025-12-01 14:04:06.615573,2026-01-25 02:16:11.74548
23190,271,3825,messages,,,114,45,2025-11-15 11:43:15.615573,2026-01-25 02:16:11.74548
23191,271,3825,product_detail,,,41,46,2025-11-15 11:44:08.615573,2026-01-25 02:16:11.74548
23192,271,3825,post_detail,,,54,97,2025-11-15 11:44:07.615573,2026-01-25 02:16:11.74548
23193,205,3826,post_detail,,,109,55,2025-12-10 07:44:57.615573,2026-01-25 02:16:11.74548
23194,205,3826,order_detail,,,57,95,2025-12-10 07:45:56.615573,2026-01-25 02:16:11.74548
23195,205,3826,cart,,,82,99,2025-12-10 07:46:29.615573,2026-01-25 02:16:11.74548
23196,205,3826,search,,,104,100,2025-12-10 07:47:15.615573,2026-01-25 02:16:11.74548
23197,205,3826,order_list,,,8,57,2025-12-10 07:46:05.615573,2026-01-25 02:16:11.74548
23198,205,3826,coupon_center,,,18,44,2025-12-10 07:48:22.615573,2026-01-25 02:16:11.74548
23199,336,3827,cart,,,72,54,2025-11-28 14:02:08.615573,2026-01-25 02:16:11.74548
23200,336,3827,profile,,,64,48,2025-11-28 14:02:45.615573,2026-01-25 02:16:11.74548
23201,336,3827,home,,,82,38,2025-11-28 14:03:36.615573,2026-01-25 02:16:11.74548
23202,336,3827,checkout,,,64,94,2025-11-28 14:04:05.615573,2026-01-25 02:16:11.74548
23203,378,3828,product_detail,,,10,23,2025-12-22 06:02:47.615573,2026-01-25 02:16:11.74548
23204,378,3828,post_feed,,,22,34,2025-12-22 06:03:27.615573,2026-01-25 02:16:11.74548
23205,157,3829,order_detail,,,41,66,2025-11-25 03:23:38.615573,2026-01-25 02:16:11.74548
23206,157,3829,post_feed,,,48,99,2025-11-25 03:24:05.615573,2026-01-25 02:16:11.74548
23207,157,3829,category,,,23,39,2025-11-25 03:25:32.615573,2026-01-25 02:16:11.74548
23208,157,3829,profile,,,56,73,2025-11-25 03:24:41.615573,2026-01-25 02:16:11.74548
23209,157,3829,coupon_center,,,115,96,2025-11-25 03:25:58.615573,2026-01-25 02:16:11.74548
23210,157,3829,home,,,89,73,2025-11-25 03:26:28.615573,2026-01-25 02:16:11.74548
23211,157,3829,order_detail,,,34,100,2025-11-25 03:28:20.615573,2026-01-25 02:16:11.74548
23212,241,3830,category,,,94,57,2025-12-02 01:21:46.615573,2026-01-25 02:16:11.74548
23213,241,3830,messages,,,75,47,2025-12-02 01:22:30.615573,2026-01-25 02:16:11.74548
23214,241,3830,settings,,,73,58,2025-12-02 01:23:18.615573,2026-01-25 02:16:11.74548
23215,241,3830,category,,,90,59,2025-12-02 01:23:16.615573,2026-01-25 02:16:11.74548
23216,241,3830,checkout,,,117,37,2025-12-02 01:23:46.615573,2026-01-25 02:16:11.74548
23217,241,3830,settings,,,15,90,2025-12-02 01:26:41.615573,2026-01-25 02:16:11.74548
23218,241,3830,post_detail,,,71,83,2025-12-02 01:23:58.615573,2026-01-25 02:16:11.74548
23219,241,3830,checkout,,,37,22,2025-12-02 01:23:52.615573,2026-01-25 02:16:11.74548
23220,241,3830,messages,,,70,34,2025-12-02 01:26:34.615573,2026-01-25 02:16:11.74548
23221,417,3831,favorites,,,28,51,2026-01-06 02:52:57.615573,2026-01-25 02:16:11.74548
23222,417,3831,settings,,,73,31,2026-01-06 02:53:44.615573,2026-01-25 02:16:11.74548
23223,417,3831,messages,,,93,64,2026-01-06 02:54:43.615573,2026-01-25 02:16:11.74548
23224,9,3832,search,,,47,41,2025-11-26 23:59:09.615573,2026-01-25 02:16:11.74548
23225,9,3832,coupon_center,,,84,59,2025-11-26 23:59:45.615573,2026-01-25 02:16:11.74548
23226,36,3833,coupon_center,,,77,84,2025-12-02 17:49:34.615573,2026-01-25 02:16:11.74548
23227,36,3833,order_list,,,43,47,2025-12-02 17:49:57.615573,2026-01-25 02:16:11.74548
23228,36,3833,order_list,,,120,28,2025-12-02 17:50:30.615573,2026-01-25 02:16:11.74548
23229,36,3833,post_feed,,,113,52,2025-12-02 17:52:28.615573,2026-01-25 02:16:11.74548
23230,36,3833,checkout,,,85,51,2025-12-02 17:50:34.615573,2026-01-25 02:16:11.74548
23231,36,3833,product_detail,,,61,22,2025-12-02 17:54:04.615573,2026-01-25 02:16:11.74548
23232,136,3834,product_detail,,,100,83,2025-11-23 02:05:51.615573,2026-01-25 02:16:11.74548
23233,136,3834,order_list,,,68,91,2025-11-23 02:06:02.615573,2026-01-25 02:16:11.74548
23234,136,3834,settings,,,68,75,2025-11-23 02:06:53.615573,2026-01-25 02:16:11.74548
23235,136,3834,favorites,,,20,55,2025-11-23 02:07:45.615573,2026-01-25 02:16:11.74548
23236,136,3834,cart,,,83,40,2025-11-23 02:09:43.615573,2026-01-25 02:16:11.74548
23237,130,3835,order_list,,,86,66,2025-12-10 06:43:29.615573,2026-01-25 02:16:11.74548
23238,130,3835,messages,,,47,63,2025-12-10 06:44:12.615573,2026-01-25 02:16:11.74548
23239,130,3835,favorites,,,53,84,2025-12-10 06:44:37.615573,2026-01-25 02:16:11.74548
23240,130,3835,coupon_center,,,99,32,2025-12-10 06:45:56.615573,2026-01-25 02:16:11.74548
23241,130,3835,home,,,79,93,2025-12-10 06:45:13.615573,2026-01-25 02:16:11.74548
23242,130,3835,search,,,82,36,2025-12-10 06:46:59.615573,2026-01-25 02:16:11.74548
23243,130,3835,post_feed,,,45,50,2025-12-10 06:49:17.615573,2026-01-25 02:16:11.74548
23244,130,3835,home,,,28,46,2025-12-10 06:47:27.615573,2026-01-25 02:16:11.74548
23245,421,3836,post_feed,,,41,97,2025-12-03 03:58:10.615573,2026-01-25 02:16:11.74548
23246,421,3836,checkout,,,76,52,2025-12-03 03:58:40.615573,2026-01-25 02:16:11.74548
23247,421,3836,post_detail,,,67,26,2025-12-03 03:59:08.615573,2026-01-25 02:16:11.74548
23248,421,3836,favorites,,,112,35,2025-12-03 04:00:22.615573,2026-01-25 02:16:11.74548
23249,421,3836,post_feed,,,70,93,2025-12-03 03:58:54.615573,2026-01-25 02:16:11.74548
23250,180,3837,search,,,55,47,2025-12-30 16:05:07.615573,2026-01-25 02:16:11.74548
23251,180,3837,favorites,,,54,80,2025-12-30 16:05:24.615573,2026-01-25 02:16:11.74548
23252,180,3837,profile,,,14,100,2025-12-30 16:06:09.615573,2026-01-25 02:16:11.74548
23253,180,3837,messages,,,53,32,2025-12-30 16:08:07.615573,2026-01-25 02:16:11.74548
23254,180,3837,profile,,,63,22,2025-12-30 16:06:23.615573,2026-01-25 02:16:11.74548
23255,180,3837,order_list,,,116,74,2025-12-30 16:08:52.615573,2026-01-25 02:16:11.74548
23256,180,3837,checkout,,,5,75,2025-12-30 16:06:31.615573,2026-01-25 02:16:11.74548
23257,180,3837,cart,,,25,50,2025-12-30 16:08:16.615573,2026-01-25 02:16:11.74548
23258,464,3838,favorites,,,53,90,2025-11-16 01:13:47.615573,2026-01-25 02:16:11.74548
23259,464,3838,home,,,8,97,2025-11-16 01:14:23.615573,2026-01-25 02:16:11.74548
23260,464,3838,order_detail,,,5,82,2025-11-16 01:14:17.615573,2026-01-25 02:16:11.74548
23261,464,3838,profile,,,66,56,2025-11-16 01:15:35.615573,2026-01-25 02:16:11.74548
23262,464,3838,cart,,,17,39,2025-11-16 01:14:55.615573,2026-01-25 02:16:11.74548
23263,464,3838,post_detail,,,28,55,2025-11-16 01:15:37.615573,2026-01-25 02:16:11.74548
23264,464,3838,settings,,,106,55,2025-11-16 01:15:29.615573,2026-01-25 02:16:11.74548
23265,464,3838,order_detail,,,69,43,2025-11-16 01:17:10.615573,2026-01-25 02:16:11.74548
23266,464,3838,post_feed,,,45,38,2025-11-16 01:21:47.615573,2026-01-25 02:16:11.74548
23267,202,3839,order_list,,,5,84,2026-01-14 00:06:31.615573,2026-01-25 02:16:11.74548
23268,202,3839,home,,,30,72,2026-01-14 00:07:25.615573,2026-01-25 02:16:11.74548
23269,202,3839,order_list,,,42,21,2026-01-14 00:07:17.615573,2026-01-25 02:16:11.74548
23270,202,3839,order_detail,,,21,92,2026-01-14 00:08:43.615573,2026-01-25 02:16:11.74548
23271,202,3839,order_detail,,,18,43,2026-01-14 00:08:31.615573,2026-01-25 02:16:11.74548
23272,202,3839,category,,,17,50,2026-01-14 00:10:11.615573,2026-01-25 02:16:11.74548
23273,202,3839,category,,,82,92,2026-01-14 00:11:13.615573,2026-01-25 02:16:11.74548
23274,202,3839,post_detail,,,87,61,2026-01-14 00:10:57.615573,2026-01-25 02:16:11.74548
23275,308,3840,product_detail,,,15,74,2026-01-16 21:18:02.615573,2026-01-25 02:16:11.74548
23276,308,3840,category,,,39,81,2026-01-16 21:18:19.615573,2026-01-25 02:16:11.74548
23277,308,3840,profile,,,84,79,2026-01-16 21:19:56.615573,2026-01-25 02:16:11.74548
23278,308,3840,coupon_center,,,51,70,2026-01-16 21:18:50.615573,2026-01-25 02:16:11.74548
23279,308,3840,post_feed,,,54,25,2026-01-16 21:19:58.615573,2026-01-25 02:16:11.74548
23280,308,3840,search,,,89,41,2026-01-16 21:22:37.615573,2026-01-25 02:16:11.74548
23281,308,3840,checkout,,,8,65,2026-01-16 21:20:08.615573,2026-01-25 02:16:11.74548
23282,76,3841,profile,,,52,67,2025-11-13 07:49:46.615573,2026-01-25 02:16:11.74548
23283,76,3841,cart,,,15,99,2025-11-13 07:50:35.615573,2026-01-25 02:16:11.74548
23284,76,3841,settings,,,50,94,2025-11-13 07:51:34.615573,2026-01-25 02:16:11.74548
23285,463,3842,checkout,,,17,62,2025-11-16 04:27:54.615573,2026-01-25 02:16:11.74548
23286,463,3842,coupon_center,,,48,63,2025-11-16 04:28:41.615573,2026-01-25 02:16:11.74548
23287,463,3842,order_detail,,,120,68,2025-11-16 04:28:44.615573,2026-01-25 02:16:11.74548
23288,463,3842,cart,,,98,68,2025-11-16 04:29:24.615573,2026-01-25 02:16:11.74548
23289,463,3842,post_detail,,,99,84,2025-11-16 04:30:42.615573,2026-01-25 02:16:11.74548
23290,463,3842,favorites,,,46,28,2025-11-16 04:29:49.615573,2026-01-25 02:16:11.74548
23291,463,3842,settings,,,77,82,2025-11-16 04:33:06.615573,2026-01-25 02:16:11.74548
23292,463,3842,order_detail,,,96,95,2025-11-16 04:31:24.615573,2026-01-25 02:16:11.74548
23293,463,3842,checkout,,,33,60,2025-11-16 04:33:54.615573,2026-01-25 02:16:11.74548
23294,487,3843,settings,,,95,31,2026-01-13 00:08:18.615573,2026-01-25 02:16:11.74548
23295,487,3843,cart,,,65,40,2026-01-13 00:08:54.615573,2026-01-25 02:16:11.74548
23296,487,3843,profile,,,17,24,2026-01-13 00:10:18.615573,2026-01-25 02:16:11.74548
23297,487,3843,settings,,,112,69,2026-01-13 00:09:48.615573,2026-01-25 02:16:11.74548
23298,473,3844,settings,,,118,29,2025-11-09 10:01:58.615573,2026-01-25 02:16:11.74548
23299,473,3844,home,,,26,86,2025-11-09 10:02:41.615573,2026-01-25 02:16:11.74548
23300,473,3844,settings,,,85,62,2025-11-09 10:02:32.615573,2026-01-25 02:16:11.74548
23301,473,3844,profile,,,99,45,2025-11-09 10:02:37.615573,2026-01-25 02:16:11.74548
23302,473,3844,order_detail,,,10,69,2025-11-09 10:05:26.615573,2026-01-25 02:16:11.74548
23303,473,3844,settings,,,86,95,2025-11-09 10:04:13.615573,2026-01-25 02:16:11.74548
23304,473,3844,settings,,,68,62,2025-11-09 10:07:28.615573,2026-01-25 02:16:11.74548
23305,473,3844,profile,,,61,37,2025-11-09 10:08:51.615573,2026-01-25 02:16:11.74548
23306,473,3844,product_detail,,,36,53,2025-11-09 10:05:18.615573,2026-01-25 02:16:11.74548
23307,29,3845,order_detail,,,107,50,2025-11-19 04:41:48.615573,2026-01-25 02:16:11.74548
23308,29,3845,home,,,16,89,2025-11-19 04:42:29.615573,2026-01-25 02:16:11.74548
23309,29,3845,product_detail,,,117,23,2025-11-19 04:42:22.615573,2026-01-25 02:16:11.74548
23310,390,3846,category,,,43,99,2025-11-02 21:12:28.615573,2026-01-25 02:16:11.74548
23311,390,3846,search,,,110,91,2025-11-02 21:13:15.615573,2026-01-25 02:16:11.74548
23312,390,3846,checkout,,,57,90,2025-11-02 21:12:48.615573,2026-01-25 02:16:11.74548
23313,390,3846,post_feed,,,42,88,2025-11-02 21:14:28.615573,2026-01-25 02:16:11.74548
23314,390,3846,search,,,120,37,2025-11-02 21:14:32.615573,2026-01-25 02:16:11.74548
23315,390,3846,category,,,25,37,2025-11-02 21:15:43.615573,2026-01-25 02:16:11.74548
23316,390,3846,favorites,,,6,69,2025-11-02 21:16:58.615573,2026-01-25 02:16:11.74548
23317,390,3846,cart,,,10,98,2025-11-02 21:16:33.615573,2026-01-25 02:16:11.74548
23318,390,3846,profile,,,65,24,2025-11-02 21:17:00.615573,2026-01-25 02:16:11.74548
23319,231,3847,messages,,,22,62,2025-11-13 00:02:43.615573,2026-01-25 02:16:11.74548
23320,231,3847,home,,,50,88,2025-11-13 00:03:17.615573,2026-01-25 02:16:11.74548
23321,231,3847,favorites,,,95,56,2025-11-13 00:04:35.615573,2026-01-25 02:16:11.74548
23322,231,3847,category,,,88,97,2025-11-13 00:05:16.615573,2026-01-25 02:16:11.74548
23323,224,3848,order_list,,,20,46,2025-11-28 06:32:09.615573,2026-01-25 02:16:11.74548
23324,224,3848,post_detail,,,16,85,2025-11-28 06:32:24.615573,2026-01-25 02:16:11.74548
23325,224,3848,favorites,,,117,38,2025-11-28 06:33:29.615573,2026-01-25 02:16:11.74548
23326,224,3848,post_feed,,,5,70,2025-11-28 06:34:42.615573,2026-01-25 02:16:11.74548
23327,224,3848,category,,,24,33,2025-11-28 06:33:41.615573,2026-01-25 02:16:11.74548
23328,224,3848,favorites,,,74,38,2025-11-28 06:34:34.615573,2026-01-25 02:16:11.74548
23329,217,3849,search,,,110,52,2025-11-09 11:48:28.615573,2026-01-25 02:16:11.74548
23330,217,3849,messages,,,69,70,2025-11-09 11:49:17.615573,2026-01-25 02:16:11.74548
23331,217,3849,search,,,95,29,2025-11-09 11:49:10.615573,2026-01-25 02:16:11.74548
23332,217,3849,settings,,,66,66,2025-11-09 11:49:49.615573,2026-01-25 02:16:11.74548
23333,217,3849,settings,,,9,28,2025-11-09 11:51:56.615573,2026-01-25 02:16:11.74548
23334,217,3849,home,,,44,44,2025-11-09 11:50:23.615573,2026-01-25 02:16:11.74548
23335,217,3849,settings,,,47,75,2025-11-09 11:49:52.615573,2026-01-25 02:16:11.74548
23336,443,3850,search,,,114,75,2025-11-18 09:44:09.615573,2026-01-25 02:16:11.74548
23337,443,3850,coupon_center,,,69,79,2025-11-18 09:44:21.615573,2026-01-25 02:16:11.74548
23338,293,3851,product_detail,,,34,99,2025-11-19 12:10:13.615573,2026-01-25 02:16:11.74548
23339,293,3851,category,,,10,36,2025-11-19 12:11:09.615573,2026-01-25 02:16:11.74548
23340,293,3851,coupon_center,,,13,86,2025-11-19 12:10:37.615573,2026-01-25 02:16:11.74548
23341,293,3851,profile,,,60,78,2025-11-19 12:12:10.615573,2026-01-25 02:16:11.74548
23342,293,3851,category,,,23,48,2025-11-19 12:13:41.615573,2026-01-25 02:16:11.74548
23343,51,3852,messages,,,36,45,2026-01-17 22:32:57.615573,2026-01-25 02:16:11.74548
23344,51,3852,post_feed,,,36,71,2026-01-17 22:33:24.615573,2026-01-25 02:16:11.74548
23345,51,3852,home,,,10,47,2026-01-17 22:33:57.615573,2026-01-25 02:16:11.74548
23346,51,3852,checkout,,,40,61,2026-01-17 22:33:45.615573,2026-01-25 02:16:11.74548
23347,51,3852,product_detail,,,52,66,2026-01-17 22:35:57.615573,2026-01-25 02:16:11.74548
23348,51,3852,checkout,,,57,29,2026-01-17 22:36:02.615573,2026-01-25 02:16:11.74548
23349,51,3852,coupon_center,,,38,81,2026-01-17 22:37:03.615573,2026-01-25 02:16:11.74548
23350,51,3852,coupon_center,,,71,67,2026-01-17 22:39:01.615573,2026-01-25 02:16:11.74548
23351,51,3852,order_list,,,76,37,2026-01-17 22:35:13.615573,2026-01-25 02:16:11.74548
23352,407,3853,category,,,48,44,2025-12-25 05:13:19.615573,2026-01-25 02:16:11.74548
23353,407,3853,home,,,95,65,2025-12-25 05:13:52.615573,2026-01-25 02:16:11.74548
23354,407,3853,post_feed,,,60,44,2025-12-25 05:15:11.615573,2026-01-25 02:16:11.74548
23355,407,3853,settings,,,7,91,2025-12-25 05:14:37.615573,2026-01-25 02:16:11.74548
23356,407,3853,post_detail,,,67,22,2025-12-25 05:14:19.615573,2026-01-25 02:16:11.74548
23357,84,3854,settings,,,98,54,2025-11-11 10:46:39.615573,2026-01-25 02:16:11.74548
23358,84,3854,home,,,94,43,2025-11-11 10:47:00.615573,2026-01-25 02:16:11.74548
23359,500,3855,home,,,10,38,2026-01-20 12:50:53.615573,2026-01-25 02:16:11.74548
23360,500,3855,order_list,,,15,57,2026-01-20 12:51:33.615573,2026-01-25 02:16:11.74548
23361,500,3855,order_detail,,,29,47,2026-01-20 12:51:53.615573,2026-01-25 02:16:11.74548
23362,500,3855,product_detail,,,88,62,2026-01-20 12:53:47.615573,2026-01-25 02:16:11.74548
23363,500,3855,category,,,17,42,2026-01-20 12:54:01.615573,2026-01-25 02:16:11.74548
23364,500,3855,category,,,62,43,2026-01-20 12:55:38.615573,2026-01-25 02:16:11.74548
